timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
60.26,-0.221,-0.097,1.024,-0.431,-0.202,0.921,-0.575,-0.292,0.817,0.098,-0.027,1.026,0.292,-0.183,0.965,0.299,-0.301,0.804
60.293,-0.223,-0.097,1.027,-0.435,-0.201,0.927,-0.581,-0.291,0.825,0.096,-0.027,1.025,0.29,-0.182,0.963,0.298,-0.301,0.804
60.327,-0.226,-0.097,1.03,-0.439,-0.2,0.932,-0.587,-0.29,0.833,0.093,-0.027,1.024,0.288,-0.181,0.962,0.298,-0.301,0.804
60.36,-0.228,-0.097,1.032,-0.443,-0.199,0.938,-0.593,-0.288,0.84,0.09,-0.026,1.024,0.286,-0.18,0.961,0.298,-0.301,0.803
60.393,-0.23,-0.096,1.035,-0.447,-0.198,0.943,-0.598,-0.286,0.848,0.088,-0.026,1.024,0.284,-0.179,0.96,0.297,-0.301,0.803
60.427,-0.232,-0.096,1.037,-0.45,-0.197,0.948,-0.603,-0.284,0.855,0.087,-0.025,1.024,0.282,-0.178,0.959,0.297,-0.301,0.803
60.46,-0.233,-0.096,1.039,-0.454,-0.195,0.954,-0.608,-0.281,0.863,0.086,-0.024,1.025,0.28,-0.178,0.958,0.297,-0.301,0.803
60.493,-0.236,-0.093,1.042,-0.457,-0.193,0.96,-0.613,-0.279,0.871,0.083,-0.025,1.026,0.278,-0.177,0.958,0.297,-0.301,0.803
60.527,-0.237,-0.092,1.045,-0.46,-0.19,0.966,-0.617,-0.276,0.879,0.082,-0.025,1.027,0.276,-0.177,0.957,0.296,-0.301,0.802
60.56,-0.238,-0.089,1.049,-0.462,-0.188,0.972,-0.62,-0.274,0.887,0.082,-0.024,1.028,0.275,-0.177,0.957,0.296,-0.301,0.802
60.593,-0.238,-0.087,1.053,-0.463,-0.186,0.979,-0.622,-0.272,0.895,0.081,-0.024,1.03,0.274,-0.176,0.956,0.296,-0.301,0.802
60.627,-0.238,-0.085,1.057,-0.464,-0.183,0.986,-0.623,-0.27,0.902,0.082,-0.023,1.032,0.273,-0.176,0.956,0.296,-0.301,0.802
60.66,-0.238,-0.082,1.061,-0.465,-0.18,0.993,-0.623,-0.268,0.909,0.082,-0.022,1.034,0.272,-0.176,0.956,0.295,-0.301,0.802
60.693,-0.238,-0.079,1.065,-0.465,-0.177,1.001,-0.622,-0.266,0.915,0.083,-0.021,1.037,0.27,-0.176,0.955,0.295,-0.301,0.802
60.727,-0.237,-0.076,1.07,-0.466,-0.174,1.009,-0.62,-0.264,0.921,0.084,-0.02,1.039,0.269,-0.176,0.955,0.295,-0.301,0.802
60.76,-0.236,-0.072,1.075,-0.466,-0.17,1.018,-0.618,-0.261,0.927,0.085,-0.019,1.043,0.268,-0.175,0.955,0.295,-0.301,0.802
60.793,-0.234,-0.069,1.08,-0.466,-0.165,1.029,-0.614,-0.258,0.933,0.087,-0.017,1.047,0.267,-0.176,0.955,0.295,-0.301,0.802
60.827,-0.232,-0.065,1.086,-0.466,-0.16,1.041,-0.608,-0.254,0.938,0.09,-0.016,1.05,0.266,-0.176,0.955,0.294,-0.301,0.802
60.86,-0.229,-0.062,1.092,-0.465,-0.155,1.055,-0.602,-0.251,0.945,0.093,-0.014,1.054,0.266,-0.176,0.955,0.294,-0.301,0.802
60.893,-0.226,-0.057,1.098,-0.464,-0.15,1.069,-0.594,-0.247,0.953,0.096,-0.013,1.058,0.265,-0.176,0.955,0.294,-0.301,0.802
60.927,-0.223,-0.053,1.105,-0.461,-0.146,1.083,-0.585,-0.244,0.962,0.1,-0.012,1.062,0.265,-0.176,0.955,0.294,-0.301,0.802
60.96,-0.219,-0.049,1.112,-0.458,-0.141,1.098,-0.577,-0.24,0.972,0.104,-0.011,1.066,0.265,-0.176,0.955,0.294,-0.301,0.802
60.993,-0.215,-0.044,1.118,-0.454,-0.137,1.113,-0.568,-0.237,0.983,0.108,-0.01,1.071,0.265,-0.176,0.955,0.294,-0.301,0.802
61.027,-0.21,-0.04,1.125,-0.449,-0.134,1.129,-0.557,-0.234,0.995,0.113,-0.01,1.075,0.266,-0.177,0.956,0.294,-0.301,0.802
61.06,-0.205,-0.036,1.131,-0.444,-0.13,1.145,-0.546,-0.232,1.008,0.118,-0.009,1.079,0.268,-0.177,0.957,0.294,-0.301,0.802
61.093,-0.2,-0.032,1.138,-0.437,-0.127,1.161,-0.535,-0.23,1.021,0.123,-0.009,1.083,0.269,-0.178,0.958,0.294,-0.301,0.803
61.127,-0.195,-0.028,1.144,-0.43,-0.124,1.178,-0.523,-0.228,1.035,0.128,-0.009,1.087,0.271,-0.179,0.959,0.295,-0.301,0.803
61.16,-0.189,-0.024,1.15,-0.422,-0.123,1.194,-0.511,-0.226,1.048,0.133,-0.009,1.091,0.273,-0.179,0.959,0.295,-0.301,0.803
61.193,-0.184,-0.02,1.156,-0.413,-0.121,1.209,-0.499,-0.224,1.061,0.138,-0.01,1.094,0.275,-0.18,0.96,0.295,-0.301,0.803
61.227,-0.178,-0.017,1.161,-0.404,-0.12,1.223,-0.488,-0.222,1.074,0.144,-0.01,1.098,0.277,-0.181,0.962,0.295,-0.301,0.804
61.26,-0.172,-0.013,1.166,-0.394,-0.12,1.237,-0.475,-0.22,1.085,0.149,-0.01,1.102,0.278,-0.182,0.963,0.295,-0.301,0.804
61.293,-0.167,-0.009,1.172,-0.385,-0.121,1.248,-0.463,-0.219,1.093,0.154,-0.01,1.105,0.28,-0.183,0.964,0.295,-0.301,0.804
61.327,-0.162,-0.006,1.177,-0.376,-0.122,1.258,-0.449,-0.218,1.1,0.158,-0.011,1.108,0.282,-0.183,0.964,0.296,-0.301,0.804
61.36,-0.157,-0.003,1.182,-0.367,-0.125,1.266,-0.435,-0.218,1.104,0.162,-0.011,1.111,0.283,-0.183,0.965,0.296,-0.301,0.804
61.393,-0.153,-0.001,1.187,-0.359,-0.128,1.272,-0.421,-0.218,1.105,0.166,-0.011,1.113,0.284,-0.183,0.965,0.296,-0.301,0.804
61.427,-0.149,0.001,1.191,-0.353,-0.13,1.276,-0.405,-0.218,1.105,0.17,-0.01,1.116,0.285,-0.183,0.965,0.296,-0.301,0.804
61.46,-0.146,0.003,1.195,-0.347,-0.133,1.278,-0.39,-0.218,1.103,0.173,-0.01,1.118,0.285,-0.183,0.965,0.296,-0.301,0.804
61.493,-0.142,0.005,1.198,-0.34,-0.137,1.279,-0.373,-0.219,1.1,0.176,-0.011,1.12,0.286,-0.183,0.965,0.296,-0.301,0.804
61.527,-0.14,0.007,1.202,-0.334,-0.142,1.279,-0.356,-0.219,1.096,0.179,-0.011,1.122,0.286,-0.183,0.966,0.296,-0.301,0.805
61.56,-0.138,0.008,1.204,-0.327,-0.148,1.278,-0.337,-0.22,1.092,0.181,-0.012,1.124,0.286,-0.184,0.966,0.296,-0.3,0.805
61.593,-0.136,0.009,1.206,-0.32,-0.155,1.276,-0.32,-0.22,1.088,0.183,-0.012,1.126,0.286,-0.184,0.966,0.296,-0.3,0.805
61.627,-0.135,0.01,1.208,-0.315,-0.16,1.274,-0.302,-0.222,1.085,0.185,-0.012,1.128,0.285,-0.184,0.966,0.296,-0.3,0.805
61.66,-0.134,0.01,1.209,-0.31,-0.165,1.27,-0.287,-0.225,1.082,0.186,-0.012,1.13,0.285,-0.184,0.966,0.296,-0.3,0.805
61.693,-0.133,0.011,1.209,-0.307,-0.169,1.267,-0.275,-0.228,1.079,0.188,-0.012,1.131,0.285,-0.183,0.966,0.296,-0.3,0.805
61.727,-0.132,0.01,1.209,-0.304,-0.171,1.264,-0.267,-0.231,1.077,0.189,-0.012,1.132,0.284,-0.183,0.966,0.296,-0.3,0.805
61.76,-0.131,0.011,1.209,-0.302,-0.174,1.261,-0.262,-0.235,1.076,0.19,-0.012,1.133,0.284,-0.183,0.966,0.296,-0.3,0.805
61.793,-0.131,0.011,1.209,-0.3,-0.175,1.26,-0.259,-0.237,1.075,0.191,-0.012,1.134,0.283,-0.183,0.966,0.296,-0.3,0.805
61.827,-0.13,0.011,1.21,-0.298,-0.176,1.261,-0.26,-0.236,1.075,0.192,-0.012,1.134,0.282,-0.182,0.965,0.296,-0.3,0.805
61.86,-0.13,0.012,1.21,-0.297,-0.175,1.263,-0.26,-0.233,1.076,0.192,-0.012,1.135,0.282,-0.181,0.964,0.295,-0.299,0.804
61.893,-0.13,0.012,1.212,-0.298,-0.175,1.265,-0.258,-0.23,1.078,0.192,-0.012,1.135,0.281,-0.18,0.963,0.295,-0.299,0.804
61.927,-0.131,0.013,1.213,-0.299,-0.173,1.267,-0.256,-0.227,1.08,0.192,-0.011,1.135,0.279,-0.179,0.962,0.295,-0.298,0.803
61.96,-0.131,0.013,1.215,-0.299,-0.172,1.27,-0.252,-0.224,1.083,0.192,-0.01,1.136,0.278,-0.177,0.961,0.295,-0.297,0.802
61.993,-0.131,0.014,1.217,-0.299,-0.172,1.272,-0.248,-0.222,1.086,0.192,-0.009,1.137,0.276,-0.174,0.959,0.294,-0.294,0.801
62.027,-0.131,0.015,1.219,-0.298,-0.172,1.275,-0.243,-0.219,1.089,0.191,-0.008,1.139,0.275,-0.17,0.958,0.293,-0.289,0.799
62.06,-0.132,0.015,1.222,-0.298,-0.173,1.277,-0.236,-0.216,1.092,0.191,-0.007,1.142,0.277,-0.167,0.961,0.292,-0.282,0.799
62.093,-0.134,0.015,1.224,-0.297,-0.176,1.278,-0.228,-0.213,1.094,0.19,-0.004,1.147,0.282,-0.162,0.967,0.293,-0.272,0.802
62.127,-0.137,0.013,1.226,-0.297,-0.181,1.277,-0.218,-0.212,1.096,0.188,-0.001,1.154,0.292,-0.157,0.979,0.295,-0.259,0.808
62.16,-0.142,0.011,1.229,-0.297,-0.189,1.272,-0.206,-0.212,1.096,0.184,0.003,1.161,0.303,-0.152,0.996,0.3,-0.241,0.818
62.193,-0.148,0.007,1.231,-0.296,-0.199,1.265,-0.193,-0.213,1.095,0.179,0.009,1.171,0.315,-0.147,1.019,0.304,-0.22,0.834
62.227,-0.155,0.003,1.232,-0.295,-0.211,1.256,-0.18,-0.215,1.093,0.172,0.015,1.182,0.325,-0.14,1.046,0.308,-0.199,0.856
62.26,-0.164,-0.003,1.232,-0.291,-0.225,1.246,-0.167,-0.217,1.09,0.164,0.021,1.195,0.333,-0.133,1.078,0.311,-0.178,0.885
62.293,-0.172,-0.009,1.23,-0.286,-0.238,1.236,-0.154,-0.219,1.087,0.155,0.027,1.208,0.338,-0.127,1.115,0.314,-0.16,0.92
62.327,-0.18,-0.014,1.229,-0.28,-0.25,1.226,-0.144,-0.221,1.084,0.146,0.032,1.221,0.34,-0.122,1.155,0.317,-0.146,0.958
62.36,-0.187,-0.017,1.225,-0.275,-0.258,1.218,-0.135,-0.221,1.081,0.137,0.037,1.233,0.337,-0.12,1.196,0.32,-0.135,0.998
62.393,-0.192,-0.021,1.222,-0.27,-0.265,1.211,-0.127,-0.22,1.08,0.128,0.04,1.244,0.329,-0.12,1.239,0.324,-0.129,1.04
62.427,-0.196,-0.023,1.218,-0.268,-0.269,1.204,-0.122,-0.218,1.078,0.121,0.042,1.253,0.316,-0.122,1.282,0.329,-0.126,1.083
