timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
47.481,-0.222,0.01,1.257,-0.341,-0.249,1.188,-0.138,-0.197,1.037,0.112,0.025,1.215,0.285,-0.201,1.147,0.084,-0.263,0.999
47.514,-0.219,0.011,1.251,-0.322,-0.255,1.186,-0.121,-0.2,1.035,0.116,0.024,1.212,0.288,-0.204,1.146,0.086,-0.265,0.998
47.548,-0.216,0.013,1.245,-0.304,-0.261,1.188,-0.107,-0.203,1.032,0.119,0.022,1.211,0.29,-0.207,1.146,0.087,-0.266,0.998
47.581,-0.214,0.015,1.24,-0.287,-0.264,1.191,-0.095,-0.208,1.029,0.122,0.021,1.209,0.291,-0.21,1.146,0.088,-0.266,0.998
47.614,-0.212,0.018,1.234,-0.272,-0.267,1.197,-0.086,-0.215,1.027,0.124,0.02,1.207,0.292,-0.213,1.146,0.088,-0.267,0.998
47.648,-0.211,0.019,1.229,-0.262,-0.269,1.203,-0.079,-0.222,1.027,0.125,0.019,1.206,0.292,-0.215,1.146,0.087,-0.267,0.998
47.681,-0.209,0.02,1.224,-0.255,-0.269,1.208,-0.074,-0.231,1.029,0.127,0.018,1.204,0.293,-0.217,1.146,0.087,-0.266,0.998
47.731,-0.207,0.021,1.218,-0.258,-0.268,1.212,-0.074,-0.242,1.034,0.129,0.017,1.2,0.294,-0.22,1.146,0.088,-0.267,0.998
47.764,-0.205,0.021,1.215,-0.265,-0.266,1.213,-0.078,-0.247,1.036,0.131,0.015,1.198,0.295,-0.222,1.146,0.088,-0.267,0.999
47.798,-0.203,0.022,1.213,-0.273,-0.263,1.212,-0.084,-0.252,1.038,0.132,0.014,1.196,0.296,-0.224,1.146,0.087,-0.267,1.0
47.831,-0.201,0.023,1.212,-0.28,-0.259,1.209,-0.088,-0.253,1.038,0.134,0.013,1.194,0.296,-0.226,1.145,0.087,-0.267,1.0
47.864,-0.199,0.024,1.212,-0.286,-0.255,1.205,-0.089,-0.253,1.038,0.135,0.012,1.193,0.297,-0.227,1.144,0.088,-0.267,1.0
47.898,-0.197,0.025,1.211,-0.289,-0.253,1.201,-0.09,-0.253,1.037,0.135,0.01,1.191,0.298,-0.229,1.145,0.089,-0.268,0.999
47.931,-0.196,0.026,1.21,-0.291,-0.251,1.198,-0.089,-0.253,1.037,0.136,0.01,1.19,0.298,-0.231,1.146,0.09,-0.268,0.998
47.964,-0.195,0.026,1.209,-0.29,-0.251,1.197,-0.088,-0.253,1.037,0.137,0.009,1.189,0.298,-0.232,1.148,0.091,-0.268,0.998
47.998,-0.194,0.027,1.207,-0.288,-0.25,1.198,-0.087,-0.253,1.036,0.137,0.009,1.187,0.297,-0.235,1.15,0.091,-0.268,0.998
48.048,-0.192,0.029,1.205,-0.284,-0.25,1.198,-0.085,-0.254,1.034,0.138,0.007,1.186,0.296,-0.238,1.154,0.093,-0.267,0.998
48.081,-0.191,0.03,1.203,-0.281,-0.248,1.197,-0.084,-0.253,1.032,0.139,0.006,1.185,0.295,-0.24,1.155,0.093,-0.267,0.998
48.114,-0.19,0.032,1.202,-0.281,-0.247,1.195,-0.083,-0.253,1.03,0.14,0.006,1.183,0.296,-0.241,1.155,0.093,-0.266,0.997
48.148,-0.189,0.034,1.201,-0.283,-0.243,1.19,-0.083,-0.253,1.027,0.141,0.005,1.182,0.297,-0.241,1.153,0.094,-0.266,0.996
48.181,-0.187,0.036,1.2,-0.287,-0.239,1.184,-0.084,-0.253,1.025,0.143,0.005,1.182,0.299,-0.242,1.151,0.095,-0.266,0.995
48.214,-0.185,0.038,1.199,-0.291,-0.235,1.177,-0.086,-0.253,1.021,0.144,0.004,1.18,0.3,-0.242,1.149,0.095,-0.266,0.994
48.248,-0.183,0.04,1.198,-0.295,-0.229,1.169,-0.088,-0.255,1.018,0.146,0.004,1.179,0.301,-0.243,1.148,0.095,-0.266,0.995
48.281,-0.181,0.043,1.198,-0.299,-0.223,1.16,-0.09,-0.257,1.013,0.148,0.004,1.177,0.301,-0.244,1.148,0.095,-0.267,0.995
48.314,-0.178,0.045,1.196,-0.301,-0.217,1.15,-0.091,-0.26,1.006,0.15,0.004,1.174,0.301,-0.246,1.149,0.095,-0.267,0.996
48.364,-0.175,0.049,1.193,-0.303,-0.209,1.135,-0.095,-0.264,0.993,0.154,0.003,1.171,0.3,-0.251,1.152,0.094,-0.267,0.996
48.398,-0.172,0.05,1.189,-0.303,-0.205,1.124,-0.097,-0.267,0.983,0.157,0.002,1.168,0.298,-0.254,1.154,0.094,-0.267,0.996
48.431,-0.17,0.05,1.186,-0.304,-0.201,1.112,-0.099,-0.27,0.971,0.159,0.002,1.166,0.296,-0.258,1.156,0.094,-0.266,0.996
48.464,-0.169,0.05,1.181,-0.303,-0.198,1.098,-0.1,-0.273,0.957,0.161,0.001,1.165,0.294,-0.26,1.158,0.093,-0.266,0.996
48.498,-0.167,0.049,1.176,-0.3,-0.196,1.084,-0.101,-0.277,0.942,0.163,-0.0,1.163,0.293,-0.263,1.159,0.093,-0.266,0.996
48.531,-0.166,0.048,1.171,-0.296,-0.194,1.069,-0.101,-0.281,0.925,0.164,-0.001,1.162,0.294,-0.264,1.159,0.094,-0.266,0.996
48.564,-0.166,0.046,1.165,-0.291,-0.194,1.053,-0.1,-0.286,0.907,0.166,-0.002,1.16,0.294,-0.265,1.159,0.094,-0.266,0.996
48.598,-0.165,0.044,1.16,-0.284,-0.194,1.037,-0.097,-0.292,0.888,0.167,-0.002,1.158,0.295,-0.265,1.158,0.094,-0.266,0.997
48.631,-0.166,0.042,1.154,-0.276,-0.196,1.022,-0.095,-0.297,0.868,0.168,-0.002,1.155,0.296,-0.266,1.158,0.094,-0.266,0.997
48.664,-0.166,0.039,1.147,-0.268,-0.197,1.007,-0.093,-0.303,0.849,0.168,-0.002,1.153,0.296,-0.266,1.157,0.094,-0.266,0.997
48.714,-0.167,0.035,1.136,-0.256,-0.201,0.987,-0.09,-0.311,0.822,0.169,-0.003,1.149,0.297,-0.266,1.157,0.095,-0.267,0.997
48.748,-0.168,0.032,1.129,-0.248,-0.203,0.973,-0.088,-0.315,0.805,0.169,-0.003,1.147,0.297,-0.267,1.157,0.095,-0.267,0.997
48.781,-0.168,0.029,1.122,-0.24,-0.205,0.96,-0.086,-0.319,0.788,0.169,-0.003,1.145,0.297,-0.267,1.157,0.095,-0.267,0.997
48.814,-0.169,0.025,1.115,-0.233,-0.206,0.946,-0.084,-0.322,0.771,0.168,-0.004,1.143,0.297,-0.267,1.157,0.095,-0.267,0.997
48.848,-0.17,0.021,1.107,-0.226,-0.206,0.931,-0.082,-0.324,0.752,0.168,-0.005,1.142,0.297,-0.267,1.157,0.095,-0.267,0.997
48.881,-0.172,0.017,1.099,-0.219,-0.207,0.916,-0.081,-0.327,0.734,0.167,-0.005,1.14,0.298,-0.267,1.156,0.095,-0.267,0.997
48.914,-0.173,0.012,1.09,-0.211,-0.208,0.901,-0.079,-0.331,0.717,0.166,-0.006,1.139,0.298,-0.267,1.156,0.095,-0.267,0.997
48.948,-0.175,0.006,1.08,-0.204,-0.211,0.885,-0.078,-0.337,0.699,0.165,-0.007,1.139,0.298,-0.267,1.156,0.095,-0.267,0.997
48.981,-0.176,0.0,1.069,-0.196,-0.214,0.871,-0.077,-0.344,0.682,0.163,-0.008,1.14,0.298,-0.267,1.155,0.095,-0.266,0.997
49.031,-0.178,-0.011,1.055,-0.186,-0.222,0.852,-0.075,-0.352,0.659,0.159,-0.009,1.141,0.298,-0.267,1.156,0.095,-0.266,0.997
49.064,-0.179,-0.018,1.048,-0.182,-0.227,0.843,-0.073,-0.355,0.647,0.157,-0.009,1.142,0.297,-0.266,1.157,0.095,-0.266,0.997
49.098,-0.18,-0.023,1.043,-0.18,-0.231,0.836,-0.071,-0.358,0.64,0.154,-0.01,1.142,0.297,-0.266,1.157,0.095,-0.266,0.997
49.131,-0.181,-0.026,1.04,-0.181,-0.234,0.833,-0.071,-0.36,0.636,0.152,-0.01,1.143,0.296,-0.265,1.157,0.095,-0.266,0.997
49.164,-0.183,-0.027,1.04,-0.186,-0.236,0.834,-0.074,-0.359,0.637,0.15,-0.01,1.143,0.296,-0.263,1.158,0.095,-0.266,0.997
49.198,-0.186,-0.027,1.042,-0.193,-0.237,0.837,-0.079,-0.358,0.64,0.148,-0.01,1.143,0.296,-0.262,1.158,0.095,-0.266,0.997
49.231,-0.188,-0.026,1.046,-0.203,-0.237,0.843,-0.087,-0.355,0.645,0.146,-0.01,1.142,0.296,-0.262,1.158,0.095,-0.267,0.997
49.264,-0.191,-0.024,1.052,-0.216,-0.237,0.852,-0.097,-0.351,0.654,0.145,-0.011,1.142,0.296,-0.261,1.158,0.095,-0.267,0.996
49.298,-0.193,-0.023,1.059,-0.233,-0.238,0.864,-0.11,-0.346,0.665,0.143,-0.011,1.141,0.296,-0.261,1.158,0.095,-0.267,0.996
49.331,-0.196,-0.021,1.066,-0.253,-0.238,0.878,-0.125,-0.341,0.68,0.142,-0.012,1.14,0.296,-0.261,1.158,0.095,-0.267,0.996
49.381,-0.199,-0.018,1.078,-0.284,-0.237,0.903,-0.153,-0.336,0.705,0.141,-0.013,1.139,0.295,-0.262,1.158,0.095,-0.267,0.996
49.414,-0.2,-0.016,1.087,-0.302,-0.235,0.921,-0.171,-0.332,0.721,0.14,-0.014,1.138,0.295,-0.262,1.158,0.095,-0.267,0.996
49.448,-0.203,-0.014,1.095,-0.319,-0.231,0.937,-0.19,-0.327,0.736,0.139,-0.015,1.136,0.295,-0.262,1.159,0.095,-0.267,0.996
49.481,-0.204,-0.011,1.103,-0.334,-0.227,0.953,-0.207,-0.323,0.751,0.138,-0.016,1.134,0.295,-0.262,1.159,0.095,-0.267,0.996
49.514,-0.206,-0.009,1.111,-0.348,-0.223,0.969,-0.222,-0.319,0.765,0.136,-0.016,1.133,0.294,-0.262,1.159,0.095,-0.267,0.995
49.548,-0.207,-0.008,1.117,-0.36,-0.218,0.983,-0.236,-0.315,0.779,0.135,-0.017,1.133,0.294,-0.262,1.159,0.095,-0.267,0.995
49.581,-0.208,-0.006,1.123,-0.371,-0.214,0.997,-0.247,-0.312,0.793,0.133,-0.017,1.134,0.293,-0.261,1.16,0.095,-0.267,0.995
49.614,-0.209,-0.005,1.128,-0.381,-0.211,1.009,-0.256,-0.31,0.807,0.132,-0.017,1.135,0.292,-0.261,1.16,0.095,-0.267,0.995
49.648,-0.209,-0.004,1.131,-0.389,-0.208,1.021,-0.264,-0.307,0.819,0.131,-0.016,1.137,0.292,-0.26,1.161,0.094,-0.267,0.995
49.698,-0.21,-0.002,1.135,-0.398,-0.204,1.037,-0.272,-0.304,0.835,0.13,-0.016,1.14,0.291,-0.26,1.162,0.094,-0.267,0.996
49.731,-0.21,-0.0,1.136,-0.402,-0.202,1.044,-0.276,-0.302,0.842,0.13,-0.016,1.143,0.291,-0.26,1.162,0.094,-0.267,0.996
49.764,-0.21,0.001,1.137,-0.404,-0.2,1.048,-0.278,-0.301,0.847,0.13,-0.016,1.145,0.291,-0.26,1.162,0.094,-0.267,0.996
49.798,-0.209,0.003,1.136,-0.403,-0.199,1.05,-0.276,-0.3,0.85,0.13,-0.016,1.148,0.291,-0.261,1.162,0.093,-0.266,0.996
49.831,-0.208,0.005,1.136,-0.4,-0.199,1.049,-0.268,-0.3,0.851,0.131,-0.015,1.151,0.291,-0.261,1.162,0.093,-0.266,0.997
49.864,-0.207,0.006,1.134,-0.394,-0.201,1.044,-0.255,-0.301,0.852,0.132,-0.014,1.154,0.291,-0.261,1.162,0.093,-0.266,0.997
49.898,-0.205,0.006,1.133,-0.386,-0.204,1.038,-0.237,-0.302,0.852,0.134,-0.013,1.157,0.291,-0.261,1.162,0.093,-0.266,0.997
49.931,-0.203,0.006,1.132,-0.375,-0.208,1.029,-0.217,-0.303,0.849,0.136,-0.012,1.16,0.291,-0.26,1.162,0.093,-0.266,0.997
49.964,-0.201,0.005,1.13,-0.361,-0.214,1.02,-0.193,-0.304,0.847,0.138,-0.01,1.163,0.291,-0.26,1.161,0.093,-0.267,0.997
50.014,-0.197,0.004,1.127,-0.335,-0.224,1.005,-0.153,-0.305,0.841,0.142,-0.008,1.166,0.292,-0.26,1.161,0.093,-0.267,0.997
50.048,-0.194,0.003,1.124,-0.315,-0.231,0.994,-0.126,-0.306,0.836,0.145,-0.007,1.169,0.292,-0.26,1.161,0.093,-0.267,0.997
50.081,-0.191,0.001,1.12,-0.296,-0.235,0.983,-0.1,-0.307,0.831,0.148,-0.006,1.171,0.292,-0.261,1.161,0.093,-0.267,0.997
50.114,-0.187,0.0,1.115,-0.277,-0.239,0.972,-0.076,-0.308,0.827,0.151,-0.005,1.174,0.293,-0.261,1.16,0.093,-0.267,0.997
50.148,-0.183,-0.0,1.111,-0.261,-0.24,0.961,-0.054,-0.309,0.823,0.154,-0.004,1.177,0.293,-0.262,1.16,0.093,-0.266,0.997
50.181,-0.179,-0.0,1.106,-0.246,-0.239,0.951,-0.036,-0.309,0.819,0.157,-0.004,1.181,0.293,-0.263,1.161,0.093,-0.266,0.998
50.214,-0.174,-0.0,1.102,-0.233,-0.238,0.941,-0.02,-0.31,0.815,0.161,-0.004,1.184,0.293,-0.264,1.161,0.093,-0.266,0.998
50.248,-0.169,-0.0,1.099,-0.22,-0.237,0.934,-0.005,-0.311,0.812,0.164,-0.004,1.187,0.293,-0.265,1.161,0.093,-0.265,0.999
50.281,-0.165,0.0,1.096,-0.209,-0.236,0.927,0.008,-0.311,0.81,0.167,-0.003,1.189,0.294,-0.266,1.161,0.093,-0.265,0.999
50.314,-0.161,0.001,1.093,-0.198,-0.235,0.922,0.02,-0.312,0.808,0.17,-0.003,1.191,0.295,-0.267,1.161,0.093,-0.265,1.0
50.364,-0.157,0.001,1.091,-0.182,-0.234,0.917,0.037,-0.312,0.805,0.174,-0.003,1.192,0.295,-0.268,1.16,0.093,-0.264,1.0
50.398,-0.154,0.001,1.09,-0.171,-0.234,0.915,0.048,-0.312,0.804,0.176,-0.003,1.191,0.296,-0.269,1.16,0.093,-0.264,1.0
50.431,-0.153,0.001,1.089,-0.162,-0.234,0.914,0.058,-0.312,0.804,0.178,-0.003,1.191,0.296,-0.269,1.159,0.093,-0.264,1.0
50.464,-0.151,0.001,1.089,-0.154,-0.234,0.913,0.066,-0.312,0.804,0.179,-0.003,1.191,0.296,-0.27,1.159,0.093,-0.264,1.001
50.498,-0.15,0.001,1.089,-0.147,-0.233,0.912,0.074,-0.312,0.804,0.18,-0.003,1.19,0.297,-0.27,1.159,0.093,-0.263,1.0
50.531,-0.15,0.001,1.089,-0.141,-0.232,0.911,0.08,-0.311,0.804,0.181,-0.003,1.19,0.297,-0.271,1.159,0.094,-0.263,1.0
50.564,-0.15,0.002,1.089,-0.136,-0.231,0.912,0.085,-0.31,0.806,0.181,-0.004,1.188,0.297,-0.272,1.159,0.094,-0.263,1.001
50.598,-0.151,0.002,1.09,-0.133,-0.23,0.913,0.088,-0.309,0.807,0.181,-0.005,1.187,0.297,-0.273,1.16,0.094,-0.262,1.001
50.631,-0.152,0.003,1.092,-0.132,-0.23,0.914,0.09,-0.307,0.808,0.181,-0.006,1.185,0.297,-0.274,1.16,0.094,-0.262,1.001
50.681,-0.154,0.003,1.095,-0.135,-0.229,0.917,0.087,-0.304,0.81,0.18,-0.007,1.182,0.297,-0.274,1.16,0.094,-0.262,1.001
50.714,-0.156,0.003,1.097,-0.141,-0.229,0.919,0.081,-0.304,0.811,0.179,-0.007,1.18,0.297,-0.274,1.159,0.094,-0.262,1.001
50.748,-0.157,0.003,1.099,-0.15,-0.23,0.921,0.072,-0.303,0.813,0.178,-0.007,1.178,0.297,-0.274,1.159,0.094,-0.262,1.001
50.781,-0.158,0.003,1.1,-0.161,-0.23,0.923,0.06,-0.304,0.813,0.177,-0.007,1.177,0.297,-0.274,1.159,0.094,-0.262,1.001
50.814,-0.16,0.004,1.103,-0.174,-0.23,0.927,0.045,-0.304,0.813,0.176,-0.008,1.175,0.297,-0.274,1.159,0.094,-0.262,1.002
50.848,-0.161,0.005,1.105,-0.188,-0.23,0.931,0.028,-0.305,0.814,0.175,-0.008,1.173,0.297,-0.274,1.16,0.094,-0.263,1.001
50.881,-0.163,0.005,1.108,-0.203,-0.229,0.937,0.01,-0.306,0.814,0.173,-0.009,1.171,0.297,-0.275,1.16,0.094,-0.262,1.001
50.914,-0.164,0.006,1.11,-0.218,-0.228,0.942,-0.008,-0.307,0.815,0.173,-0.01,1.168,0.297,-0.275,1.16,0.094,-0.262,1.001
50.948,-0.165,0.007,1.113,-0.233,-0.227,0.949,-0.026,-0.307,0.817,0.172,-0.011,1.165,0.297,-0.276,1.16,0.094,-0.262,1.001
50.981,-0.167,0.007,1.115,-0.246,-0.226,0.955,-0.042,-0.307,0.82,0.171,-0.012,1.162,0.297,-0.277,1.16,0.094,-0.262,1.001
51.031,-0.169,0.008,1.118,-0.263,-0.223,0.963,-0.063,-0.306,0.823,0.169,-0.013,1.157,0.296,-0.277,1.16,0.094,-0.262,1.001
51.064,-0.171,0.007,1.118,-0.271,-0.222,0.966,-0.074,-0.307,0.823,0.168,-0.014,1.153,0.296,-0.277,1.16,0.094,-0.262,1.001
51.098,-0.173,0.007,1.118,-0.277,-0.221,0.965,-0.083,-0.308,0.82,0.166,-0.014,1.149,0.297,-0.276,1.16,0.095,-0.262,1.001
51.131,-0.176,0.005,1.117,-0.279,-0.221,0.962,-0.089,-0.31,0.813,0.164,-0.015,1.145,0.297,-0.276,1.159,0.095,-0.263,1.0
51.164,-0.178,0.004,1.114,-0.279,-0.221,0.956,-0.093,-0.313,0.802,0.163,-0.015,1.142,0.298,-0.275,1.158,0.094,-0.263,1.0
51.198,-0.181,0.002,1.111,-0.275,-0.223,0.948,-0.095,-0.316,0.789,0.161,-0.015,1.14,0.298,-0.274,1.157,0.093,-0.263,1.0
51.231,-0.183,-0.001,1.107,-0.27,-0.224,0.938,-0.096,-0.32,0.775,0.159,-0.015,1.138,0.297,-0.273,1.157,0.093,-0.264,1.0
51.264,-0.186,-0.003,1.102,-0.263,-0.226,0.928,-0.094,-0.325,0.76,0.157,-0.015,1.137,0.297,-0.272,1.157,0.093,-0.264,0.999
51.298,-0.188,-0.006,1.097,-0.256,-0.227,0.917,-0.092,-0.329,0.745,0.155,-0.015,1.136,0.296,-0.271,1.158,0.093,-0.264,0.999
51.331,-0.19,-0.009,1.091,-0.247,-0.229,0.906,-0.089,-0.333,0.731,0.153,-0.015,1.135,0.296,-0.27,1.158,0.094,-0.264,0.999
51.381,-0.192,-0.014,1.082,-0.233,-0.233,0.891,-0.083,-0.339,0.71,0.151,-0.016,1.134,0.295,-0.27,1.159,0.093,-0.265,0.998
51.414,-0.194,-0.018,1.076,-0.224,-0.235,0.881,-0.08,-0.343,0.697,0.149,-0.016,1.133,0.294,-0.27,1.159,0.094,-0.265,0.998
51.448,-0.195,-0.022,1.071,-0.215,-0.237,0.872,-0.078,-0.347,0.684,0.148,-0.017,1.133,0.294,-0.269,1.16,0.093,-0.265,0.997
51.481,-0.196,-0.027,1.066,-0.207,-0.239,0.864,-0.077,-0.35,0.672,0.147,-0.017,1.132,0.293,-0.269,1.16,0.093,-0.265,0.997
51.514,-0.197,-0.031,1.062,-0.199,-0.241,0.858,-0.076,-0.353,0.661,0.146,-0.016,1.133,0.293,-0.269,1.16,0.093,-0.265,0.997
51.548,-0.197,-0.035,1.059,-0.194,-0.244,0.854,-0.074,-0.355,0.654,0.145,-0.016,1.133,0.292,-0.268,1.16,0.093,-0.265,0.997
51.581,-0.197,-0.037,1.058,-0.192,-0.245,0.851,-0.073,-0.355,0.651,0.145,-0.015,1.134,0.292,-0.267,1.16,0.093,-0.266,0.997
51.614,-0.197,-0.037,1.058,-0.193,-0.245,0.851,-0.072,-0.355,0.651,0.145,-0.015,1.136,0.292,-0.267,1.16,0.093,-0.266,0.997
51.648,-0.197,-0.036,1.059,-0.197,-0.245,0.854,-0.073,-0.353,0.656,0.145,-0.014,1.137,0.293,-0.266,1.16,0.093,-0.266,0.997
51.698,-0.196,-0.032,1.065,-0.209,-0.246,0.865,-0.073,-0.349,0.672,0.146,-0.013,1.139,0.292,-0.266,1.161,0.093,-0.266,0.997
51.731,-0.196,-0.029,1.071,-0.22,-0.247,0.877,-0.075,-0.345,0.688,0.147,-0.013,1.14,0.292,-0.267,1.161,0.093,-0.266,0.997
51.764,-0.195,-0.025,1.079,-0.233,-0.246,0.89,-0.076,-0.34,0.708,0.148,-0.013,1.141,0.292,-0.268,1.161,0.093,-0.265,0.997
51.798,-0.195,-0.021,1.088,-0.245,-0.245,0.906,-0.078,-0.334,0.731,0.149,-0.013,1.141,0.292,-0.269,1.161,0.093,-0.265,0.997
51.831,-0.195,-0.017,1.097,-0.257,-0.244,0.923,-0.08,-0.328,0.755,0.15,-0.014,1.141,0.291,-0.269,1.16,0.092,-0.265,0.997
51.864,-0.194,-0.012,1.107,-0.267,-0.243,0.942,-0.083,-0.322,0.779,0.15,-0.014,1.141,0.291,-0.27,1.16,0.092,-0.265,0.997
51.898,-0.193,-0.007,1.116,-0.275,-0.241,0.96,-0.086,-0.316,0.801,0.151,-0.014,1.142,0.291,-0.27,1.16,0.091,-0.265,0.998
51.931,-0.193,-0.003,1.126,-0.283,-0.239,0.976,-0.089,-0.31,0.822,0.151,-0.014,1.142,0.291,-0.271,1.16,0.091,-0.265,0.997
51.964,-0.192,0.0,1.134,-0.289,-0.236,0.991,-0.092,-0.305,0.84,0.151,-0.014,1.143,0.291,-0.271,1.159,0.091,-0.265,0.997
52.014,-0.191,0.006,1.146,-0.297,-0.231,1.01,-0.094,-0.297,0.866,0.151,-0.014,1.146,0.292,-0.271,1.158,0.089,-0.264,0.999
