timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
46.314,787.94,519.069,616.959,576.279,501.552,729.875,1058.487,505.649,1227.419,611.365,1271.269,761.082
46.348,787.059,519.514,615.899,579.346,501.362,729.258,1054.847,507.199,1223.861,614.038,1270.557,760.031
46.398,786.123,519.385,614.967,583.302,501.44,728.489,1050.352,508.785,1217.707,617.236,1268.77,755.43
46.431,785.264,518.845,614.553,585.426,501.601,728.208,1047.716,509.054,1212.659,619.293,1265.991,748.522
46.464,784.299,518.133,613.994,587.219,501.682,728.063,1045.227,508.798,1207.566,621.293,1261.156,739.919
46.498,783.067,517.487,613.155,588.771,501.498,728.052,1042.64,508.163,1202.709,623.259,1254.353,730.822
46.531,781.654,517.011,612.253,590.262,501.26,728.15,1040.042,507.492,1198.319,625.219,1245.574,722.155
46.564,780.183,516.987,611.264,591.694,501.079,728.466,1037.504,507.169,1194.667,627.558,1234.585,715.238
46.598,778.892,517.3,610.529,593.32,501.0,728.634,1035.009,506.789,1191.781,629.761,1221.37,710.573
46.631,777.726,517.897,610.2,595.384,501.102,728.63,1032.453,506.813,1189.593,632.211,1206.348,708.929
46.664,776.755,518.478,610.192,597.879,501.458,728.889,1029.712,507.286,1187.809,635.141,1189.936,710.237
46.714,774.799,519.168,610.52,602.495,502.413,728.977,1024.973,509.033,1184.61,640.644,1163.272,717.298
46.748,773.141,519.444,610.746,605.599,503.121,728.809,1021.915,510.431,1182.16,645.247,1146.275,722.662
46.781,771.401,519.695,610.968,608.501,503.378,728.429,1019.035,511.558,1179.658,650.09,1131.163,727.522
46.814,769.321,519.916,610.835,611.219,503.174,727.463,1015.963,512.717,1177.47,654.92,1116.914,730.92
46.848,766.76,520.236,610.275,613.744,502.66,725.559,1012.772,513.446,1175.177,659.195,1103.913,732.151
46.881,764.084,521.05,609.326,616.355,502.321,722.053,1009.624,513.671,1172.754,662.797,1091.405,731.546
46.914,761.506,522.781,608.344,619.713,502.758,717.192,1006.729,513.233,1169.983,665.656,1079.939,730.743
46.948,759.099,524.766,607.633,624.29,504.446,711.505,1004.148,512.226,1166.959,667.696,1069.706,729.493
46.981,756.816,526.724,606.783,630.001,508.853,704.507,1001.954,510.806,1163.817,669.132,1059.369,728.265
47.014,755.391,528.752,605.723,636.56,516.725,697.167,1000.59,509.438,1161.123,670.528,1049.951,727.608
47.064,755.446,530.87,604.898,647.049,534.437,686.446,1000.66,508.913,1159.851,673.088,1038.419,729.617
47.098,756.715,531.19,605.436,654.073,549.524,680.085,1002.066,509.806,1160.946,675.444,1032.155,732.472
47.131,758.829,531.13,606.704,661.104,568.401,675.328,1004.506,510.802,1162.898,678.158,1028.326,736.37
47.164,761.54,530.823,608.563,667.844,590.202,673.137,1007.736,511.982,1165.516,681.225,1026.836,741.122
47.198,764.77,530.63,611.795,675.126,614.842,673.716,1011.636,513.485,1168.412,684.982,1026.426,747.438
47.231,768.184,530.467,616.637,683.011,641.469,676.988,1016.157,515.272,1171.842,689.239,1027.77,754.867
47.264,771.941,530.61,622.348,691.067,669.127,682.239,1021.264,516.606,1175.423,693.488,1029.245,762.403
47.298,775.793,531.09,628.848,699.29,696.396,688.691,1026.69,517.963,1179.8,697.414,1031.264,768.722
47.331,779.241,531.819,636.236,708.03,724.018,696.813,1031.881,519.294,1184.436,700.772,1033.111,774.412
47.381,783.279,533.222,648.506,721.144,764.833,709.312,1038.004,520.496,1190.673,703.778,1035.358,782.451
47.414,785.814,533.742,659.058,729.161,790.808,715.326,1041.291,520.256,1193.687,704.911,1036.707,787.275
47.448,788.286,533.46,671.088,735.677,813.704,719.574,1044.7,519.956,1196.292,706.39,1038.383,790.788
47.481,790.396,532.564,684.497,741.39,832.395,722.418,1048.225,520.05,1198.796,708.191,1040.498,792.934
47.514,792.124,531.362,699.283,746.569,847.735,725.25,1051.545,520.99,1200.978,710.721,1042.441,794.444
47.548,793.339,529.8,714.452,750.573,860.703,729.3,1054.361,522.586,1202.665,713.725,1043.987,795.847
47.581,794.208,528.023,728.591,752.956,871.389,734.472,1056.541,523.661,1203.766,716.052,1044.672,796.403
47.614,794.712,526.313,741.641,754.117,879.697,740.707,1058.27,524.381,1204.386,717.998,1044.597,796.511
47.648,795.188,525.127,751.228,754.356,886.3,747.886,1059.722,524.915,1204.7,719.753,1043.931,796.486
47.681,795.778,524.28,757.167,753.841,891.221,755.183,1061.126,525.559,1205.073,721.546,1043.774,796.225
47.731,797.05,523.638,755.529,752.127,891.615,764.367,1063.279,526.783,1206.024,724.168,1044.661,796.585
47.764,798.249,523.309,750.221,750.401,887.747,769.143,1064.907,527.59,1206.906,725.926,1044.401,796.362
47.798,799.575,522.72,743.403,748.067,882.553,773.607,1066.364,528.488,1207.686,727.736,1043.616,796.177
47.831,801.093,521.704,737.4,745.631,879.043,773.635,1067.484,529.564,1208.584,729.342,1043.583,796.37
47.864,802.539,520.619,732.446,743.472,877.215,773.754,1068.265,530.731,1209.542,730.685,1044.417,796.744
47.898,803.936,519.9,729.019,741.954,876.66,774.092,1069.051,531.742,1210.076,732.019,1045.846,797.23
47.931,804.913,519.436,727.18,741.159,877.317,774.331,1069.732,532.264,1209.781,733.185,1046.852,797.545
47.964,805.507,519.064,727.609,740.923,878.339,774.481,1070.37,532.637,1208.883,734.447,1047.237,797.613
47.998,805.922,518.483,729.386,740.755,879.576,774.721,1070.993,533.082,1207.626,735.816,1047.901,797.575
48.048,806.818,517.089,732.714,740.081,881.42,775.43,1071.91,534.035,1205.844,737.92,1049.095,797.257
48.081,807.577,515.818,734.283,739.262,882.318,775.75,1072.54,534.772,1205.359,739.217,1049.265,796.831
48.114,808.259,514.495,734.023,738.121,882.445,776.157,1073.454,535.275,1205.799,740.191,1049.77,796.342
48.148,809.204,512.978,731.612,736.432,882.046,776.498,1074.649,535.668,1207.129,740.92,1050.552,796.28
48.181,810.233,511.213,727.441,734.017,880.848,776.834,1075.943,536.086,1209.04,741.526,1051.235,796.47
48.214,811.488,509.519,722.587,731.355,879.23,778.229,1077.487,536.395,1210.613,742.277,1051.695,796.588
48.248,813.009,507.688,717.415,728.14,876.965,780.593,1079.089,536.579,1211.599,743.123,1051.737,797.099
48.281,814.919,505.659,712.75,724.572,875.054,783.803,1081.004,536.67,1211.856,744.311,1051.481,797.421
48.314,816.78,503.5,708.811,720.984,873.018,787.705,1083.018,536.833,1211.326,745.899,1051.096,797.491
48.364,819.268,500.922,704.045,716.667,868.522,795.116,1086.305,537.599,1209.731,749.081,1050.947,797.389
48.398,820.899,500.004,701.087,714.652,865.261,800.642,1088.674,538.199,1207.725,751.632,1050.761,796.972
48.431,822.05,499.684,697.835,713.293,861.964,806.689,1090.85,538.737,1205.436,753.925,1050.377,796.453
48.464,822.941,499.738,695.345,712.745,859.201,813.592,1092.823,539.398,1203.75,755.989,1049.858,795.984
