timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
20.464,864.137,513.417,718.981,731.825,885.758,832.472,1156.02,581.57,1293.731,817.428,1221.944,1064.665
20.498,862.971,515.618,715.797,737.133,880.805,848.74,1157.388,582.311,1296.767,820.003,1222.16,1064.873
20.531,861.087,518.485,712.893,743.365,876.469,865.38,1158.104,582.538,1299.26,821.77,1222.291,1064.737
20.564,858.526,521.821,710.324,750.261,873.527,882.412,1158.219,582.584,1300.7,823.5,1222.437,1064.685
20.598,855.315,525.613,708.291,758.022,871.426,899.036,1157.844,582.012,1301.578,824.577,1221.982,1064.395
20.631,851.465,529.908,706.426,766.558,870.007,915.308,1156.939,581.704,1302.593,825.603,1221.793,1064.522
20.664,847.263,534.68,704.911,775.971,868.309,932.501,1155.641,581.448,1303.857,826.273,1221.517,1064.398
20.714,840.361,542.384,703.757,791.262,865.112,960.802,1152.74,581.584,1305.993,827.705,1221.747,1064.172
20.748,835.541,547.805,703.347,801.725,862.383,981.271,1150.583,582.063,1307.306,829.374,1221.892,1064.07
20.781,830.804,553.124,703.989,812.377,860.058,1003.044,1148.227,582.723,1308.577,831.35,1221.573,1063.712
20.814,825.645,557.977,704.944,822.908,857.538,1024.809,1145.589,584.387,1311.32,833.751,1221.141,1062.769
20.848,820.847,561.831,706.993,832.653,854.594,1046.333,1143.205,586.973,1315.598,836.316,1222.181,1062.507
20.881,816.513,565.699,708.704,841.539,852.799,1062.714,1141.078,589.011,1318.86,838.186,1224.461,1062.814
20.914,812.315,569.291,710.077,848.711,851.703,1077.358,1138.947,590.084,1320.661,839.067,1224.654,1063.222
20.948,808.116,572.164,710.272,854.312,850.528,1090.191,1136.733,590.041,1321.071,838.698,1224.089,1063.73
20.981,804.24,574.961,710.126,858.828,849.092,1100.657,1134.32,589.14,1320.217,837.085,1223.81,1063.738
21.031,798.507,580.147,712.605,865.225,847.02,1114.074,1130.459,588.262,1317.258,834.846,1222.863,1063.112
21.064,794.36,583.924,714.709,869.331,846.855,1120.637,1127.455,588.294,1314.299,833.823,1222.73,1062.384
21.098,790.503,586.89,717.057,872.165,847.755,1123.942,1124.105,588.669,1310.421,832.765,1222.864,1061.928
21.131,786.13,588.939,718.627,873.233,848.573,1124.562,1120.101,589.742,1305.874,832.12,1223.409,1061.609
21.164,780.929,588.786,718.426,871.3,847.518,1122.905,1114.947,591.113,1300.156,831.537,1223.753,1060.596
21.198,775.274,586.189,716.297,865.36,844.489,1118.599,1108.851,592.58,1294.314,830.546,1223.345,1059.734
21.231,770.193,581.884,712.579,856.378,839.552,1110.355,1102.712,593.59,1289.392,828.487,1222.668,1059.319
21.264,766.219,576.805,705.878,846.744,831.58,1097.761,1097.205,593.775,1285.18,825.549,1222.796,1059.407
21.298,762.876,571.851,696.017,837.784,820.289,1082.362,1092.09,592.989,1281.175,821.725,1222.332,1059.503
21.331,759.96,567.233,684.82,829.374,805.169,1067.227,1086.945,591.671,1276.452,817.686,1221.613,1059.966
21.381,756.508,560.698,668.438,816.638,778.871,1045.353,1079.177,589.351,1268.583,811.339,1220.17,1060.079
21.414,754.929,556.611,657.754,808.197,761.026,1031.058,1074.315,587.754,1263.198,807.13,1218.4,1059.603
21.448,753.953,552.904,647.387,800.018,743.216,1016.999,1069.844,586.175,1257.76,803.349,1216.137,1059.141
21.481,753.478,549.666,638.289,792.191,726.847,1003.052,1065.728,584.693,1252.526,799.972,1214.26,1059.092
21.514,753.931,547.079,629.87,784.388,712.413,988.805,1062.38,583.068,1247.614,796.895,1213.105,1059.585
21.548,755.011,544.993,622.581,777.102,699.725,974.974,1059.678,581.464,1243.225,793.952,1213.136,1060.196
21.581,756.629,543.698,616.505,770.426,688.767,961.979,1057.568,579.849,1239.394,791.137,1213.161,1060.621
21.614,758.769,543.083,611.452,764.054,679.406,949.63,1055.897,577.975,1235.356,788.671,1212.93,1060.87
21.648,761.257,542.877,607.441,757.897,670.631,939.071,1054.697,575.799,1231.348,787.028,1212.945,1061.427
21.698,765.332,543.275,601.924,748.475,657.482,925.07,1053.492,573.291,1225.479,787.208,1214.718,1062.239
21.731,768.179,543.8,598.628,742.617,647.327,917.896,1053.48,572.919,1222.455,788.366,1214.73,1062.335
21.764,770.884,544.332,595.526,737.403,637.761,911.579,1054.325,572.804,1220.374,789.339,1213.45,1061.479
21.798,773.33,544.503,593.612,733.32,629.633,905.922,1055.701,572.592,1218.741,789.819,1212.356,1060.239
21.831,775.76,544.151,593.653,730.523,623.524,901.404,1057.703,572.31,1217.52,789.829,1210.788,1058.588
21.864,778.155,543.571,595.342,729.029,620.581,898.094,1060.198,571.909,1216.3,789.995,1209.687,1056.881
21.898,780.544,542.797,599.083,729.149,622.857,895.681,1062.988,571.338,1215.098,789.988,1208.797,1055.569
21.931,783.138,541.607,604.875,730.328,629.875,894.112,1065.939,571.041,1214.494,790.123,1208.047,1054.769
21.964,786.201,539.894,611.799,731.117,640.666,893.078,1068.84,570.888,1214.629,790.125,1207.683,1054.482
22.014,791.381,537.112,623.706,732.136,663.093,891.748,1073.175,571.012,1216.237,790.514,1207.018,1055.403
22.048,794.691,535.631,632.241,733.614,681.463,891.22,1076.123,571.57,1218.283,791.006,1206.828,1056.278
22.081,797.985,534.457,641.274,735.592,700.828,890.718,1079.217,572.116,1221.202,790.815,1207.12,1056.778
22.114,800.97,533.66,649.853,737.715,721.716,890.71,1082.414,572.487,1224.933,789.595,1208.117,1056.892
22.148,803.709,532.985,658.493,740.034,742.519,890.846,1085.743,572.662,1229.103,787.727,1209.765,1056.822
22.181,806.32,532.532,666.735,742.157,762.868,891.207,1089.265,572.719,1233.578,785.628,1211.381,1056.932
22.214,808.702,532.16,674.456,743.943,782.6,892.059,1092.894,572.715,1237.961,782.961,1212.389,1057.622
22.248,810.94,531.658,682.164,745.449,801.989,893.118,1096.611,572.765,1241.97,779.898,1213.626,1058.549
22.281,813.226,531.255,689.985,746.93,820.806,894.253,1100.464,572.594,1245.361,777.432,1215.03,1059.448
22.314,815.529,530.836,698.486,748.811,839.064,895.799,1104.316,572.702,1248.322,775.71,1216.04,1059.981
22.364,819.072,530.246,711.368,752.039,864.811,898.214,1110.257,573.439,1252.18,774.623,1217.491,1060.63
22.398,821.729,529.894,719.809,754.226,880.852,899.407,1114.413,574.414,1254.859,775.363,1218.025,1061.095
22.431,824.609,529.451,728.927,756.709,897.325,900.266,1118.717,575.846,1257.61,776.535,1218.224,1061.234
22.464,827.726,528.982,737.62,758.943,913.667,900.245,1123.204,577.384,1260.344,777.875,1218.847,1061.371
22.498,831.05,528.504,746.629,761.057,930.651,899.807,1127.711,579.066,1263.464,779.204,1220.563,1061.303
22.531,834.578,527.828,756.051,762.982,946.842,899.853,1132.248,580.532,1266.744,779.395,1224.294,1060.846
