timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
18.212,849.603,526.583,704.414,594.148,742.907,701.262,1134.581,605.18,1220.153,824.783,1233.442,1068.411
18.712,857.34,537.771,762.672,736.845,887.834,787.071,1142.685,601.411,1206.471,819.242,1227.725,1068.519
18.745,857.483,538.507,758.65,740.046,887.502,791.382,1143.84,601.208,1207.159,819.272,1227.798,1068.547
18.779,857.505,538.897,754.671,742.427,886.828,797.884,1144.817,601.048,1207.65,819.182,1227.782,1068.453
18.812,857.144,539.271,750.32,744.192,885.961,805.447,1145.595,601.04,1207.95,819.136,1227.753,1068.287
18.845,856.8,539.762,746.788,745.577,885.731,812.834,1146.25,601.325,1208.169,819.31,1227.806,1068.393
18.879,856.081,540.402,744.772,747.127,885.199,821.348,1146.465,601.802,1208.181,819.586,1227.825,1068.423
18.912,855.029,541.804,743.445,749.477,884.197,830.244,1146.822,602.044,1207.935,819.544,1227.704,1068.355
18.945,853.506,543.584,743.036,752.57,883.504,839.741,1147.085,602.049,1208.18,819.627,1227.77,1068.281
18.979,851.713,545.624,743.486,756.028,882.453,850.435,1147.122,601.871,1208.303,819.521,1227.773,1068.103
19.012,849.46,547.949,744.991,760.02,881.413,862.44,1147.12,601.54,1208.349,819.481,1227.757,1068.05
19.045,846.85,550.382,748.352,764.35,880.403,876.77,1146.846,601.109,1208.121,819.21,1227.665,1068.031
19.079,844.144,553.419,752.996,769.047,878.811,893.467,1146.835,600.476,1207.687,818.84,1227.463,1068.005
19.112,841.138,556.978,758.241,773.593,877.329,910.745,1146.679,599.406,1207.448,818.416,1227.306,1067.921
19.145,838.217,561.008,764.74,778.039,876.973,928.279,1146.772,598.244,1207.27,817.757,1227.121,1067.742
19.179,835.493,565.354,772.772,781.854,877.644,946.166,1146.976,596.96,1207.094,817.103,1226.888,1067.636
19.212,832.865,569.888,782.904,785.576,879.718,963.573,1147.091,595.907,1206.792,816.421,1226.82,1067.495
19.245,830.508,573.949,793.233,788.537,882.986,978.063,1147.005,594.959,1206.143,815.653,1226.914,1067.52
