timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
34.16,-0.148,0.04,1.177,-0.275,-0.213,1.103,-0.058,-0.266,0.975,0.19,-0.019,1.158,0.388,-0.211,1.059,0.338,-0.314,0.828
34.21,-0.148,0.039,1.164,-0.274,-0.213,1.083,-0.062,-0.272,0.95,0.19,-0.016,1.143,0.391,-0.212,1.059,0.338,-0.315,0.829
34.244,-0.149,0.039,1.155,-0.273,-0.213,1.069,-0.063,-0.277,0.933,0.189,-0.014,1.133,0.393,-0.211,1.058,0.338,-0.315,0.828
34.277,-0.151,0.038,1.145,-0.271,-0.214,1.054,-0.064,-0.283,0.915,0.188,-0.013,1.125,0.394,-0.21,1.057,0.338,-0.315,0.828
34.31,-0.154,0.036,1.136,-0.269,-0.215,1.037,-0.066,-0.288,0.897,0.186,-0.013,1.12,0.393,-0.21,1.056,0.338,-0.315,0.828
34.344,-0.158,0.035,1.128,-0.266,-0.216,1.021,-0.067,-0.294,0.877,0.183,-0.013,1.117,0.392,-0.21,1.057,0.338,-0.315,0.828
34.377,-0.161,0.032,1.121,-0.264,-0.217,1.004,-0.068,-0.3,0.857,0.181,-0.014,1.116,0.391,-0.21,1.058,0.338,-0.315,0.829
34.41,-0.164,0.028,1.115,-0.26,-0.218,0.988,-0.07,-0.305,0.837,0.179,-0.016,1.117,0.39,-0.211,1.059,0.338,-0.315,0.829
34.444,-0.166,0.025,1.109,-0.256,-0.219,0.972,-0.072,-0.311,0.817,0.177,-0.018,1.118,0.388,-0.213,1.06,0.338,-0.315,0.83
34.477,-0.168,0.021,1.104,-0.251,-0.218,0.957,-0.073,-0.316,0.797,0.176,-0.019,1.119,0.387,-0.214,1.062,0.337,-0.315,0.83
34.51,-0.169,0.018,1.099,-0.244,-0.218,0.942,-0.073,-0.321,0.777,0.175,-0.019,1.121,0.385,-0.215,1.062,0.336,-0.315,0.83
34.56,-0.17,0.011,1.09,-0.232,-0.219,0.919,-0.073,-0.328,0.749,0.174,-0.019,1.124,0.385,-0.213,1.061,0.336,-0.315,0.83
34.594,-0.171,0.007,1.083,-0.224,-0.22,0.905,-0.072,-0.333,0.73,0.173,-0.019,1.127,0.384,-0.212,1.061,0.336,-0.315,0.83
34.627,-0.172,0.002,1.077,-0.214,-0.221,0.892,-0.072,-0.339,0.712,0.172,-0.019,1.13,0.384,-0.21,1.06,0.336,-0.315,0.83
34.66,-0.172,-0.003,1.07,-0.205,-0.222,0.879,-0.071,-0.343,0.695,0.171,-0.018,1.132,0.383,-0.208,1.06,0.336,-0.315,0.83
34.694,-0.172,-0.008,1.064,-0.195,-0.224,0.867,-0.07,-0.347,0.679,0.171,-0.017,1.135,0.381,-0.206,1.059,0.336,-0.315,0.83
34.727,-0.171,-0.014,1.059,-0.187,-0.226,0.857,-0.07,-0.351,0.664,0.171,-0.015,1.136,0.38,-0.204,1.058,0.336,-0.315,0.83
34.76,-0.17,-0.021,1.055,-0.18,-0.229,0.848,-0.069,-0.354,0.652,0.171,-0.013,1.138,0.38,-0.202,1.056,0.335,-0.315,0.829
34.794,-0.169,-0.029,1.05,-0.174,-0.233,0.841,-0.069,-0.357,0.64,0.171,-0.011,1.14,0.38,-0.199,1.055,0.336,-0.315,0.829
34.827,-0.167,-0.036,1.047,-0.17,-0.238,0.834,-0.069,-0.36,0.631,0.172,-0.01,1.142,0.379,-0.197,1.054,0.336,-0.315,0.829
34.877,-0.163,-0.041,1.043,-0.167,-0.242,0.829,-0.071,-0.363,0.623,0.172,-0.007,1.146,0.378,-0.194,1.053,0.336,-0.315,0.829
34.91,-0.162,-0.042,1.042,-0.165,-0.242,0.829,-0.072,-0.363,0.621,0.172,-0.006,1.15,0.377,-0.193,1.053,0.336,-0.315,0.829
34.944,-0.161,-0.041,1.044,-0.165,-0.242,0.831,-0.072,-0.362,0.623,0.173,-0.005,1.152,0.376,-0.192,1.053,0.336,-0.314,0.829
34.977,-0.16,-0.039,1.047,-0.167,-0.242,0.836,-0.072,-0.36,0.627,0.174,-0.005,1.155,0.375,-0.192,1.053,0.336,-0.314,0.83
35.01,-0.16,-0.037,1.052,-0.173,-0.244,0.844,-0.073,-0.359,0.636,0.175,-0.006,1.157,0.375,-0.194,1.054,0.336,-0.315,0.83
35.044,-0.16,-0.035,1.059,-0.179,-0.244,0.855,-0.075,-0.356,0.647,0.175,-0.006,1.159,0.375,-0.195,1.056,0.336,-0.315,0.83
35.077,-0.161,-0.031,1.068,-0.187,-0.243,0.867,-0.077,-0.352,0.661,0.176,-0.008,1.16,0.375,-0.197,1.056,0.335,-0.315,0.83
35.11,-0.163,-0.027,1.078,-0.196,-0.241,0.881,-0.081,-0.348,0.676,0.177,-0.009,1.16,0.375,-0.199,1.057,0.335,-0.315,0.83
35.144,-0.164,-0.021,1.088,-0.205,-0.239,0.895,-0.084,-0.343,0.692,0.177,-0.011,1.161,0.376,-0.2,1.057,0.335,-0.315,0.83
35.177,-0.165,-0.017,1.097,-0.214,-0.237,0.91,-0.088,-0.339,0.71,0.178,-0.012,1.161,0.376,-0.2,1.057,0.335,-0.315,0.83
35.227,-0.166,-0.011,1.111,-0.229,-0.234,0.931,-0.093,-0.332,0.736,0.178,-0.013,1.163,0.377,-0.2,1.057,0.335,-0.315,0.83
35.26,-0.167,-0.008,1.119,-0.239,-0.231,0.944,-0.097,-0.327,0.752,0.178,-0.013,1.163,0.377,-0.2,1.057,0.335,-0.315,0.83
35.294,-0.167,-0.005,1.127,-0.249,-0.228,0.957,-0.1,-0.323,0.769,0.178,-0.013,1.164,0.378,-0.199,1.056,0.335,-0.315,0.83
35.327,-0.167,-0.002,1.133,-0.258,-0.226,0.968,-0.103,-0.319,0.784,0.178,-0.013,1.164,0.378,-0.199,1.056,0.335,-0.315,0.83
35.36,-0.167,0.0,1.139,-0.266,-0.224,0.978,-0.105,-0.315,0.799,0.178,-0.014,1.164,0.378,-0.199,1.056,0.335,-0.315,0.829
35.394,-0.166,0.003,1.144,-0.273,-0.221,0.987,-0.106,-0.311,0.813,0.178,-0.014,1.164,0.378,-0.199,1.056,0.335,-0.314,0.83
35.427,-0.166,0.005,1.149,-0.278,-0.218,0.995,-0.106,-0.307,0.825,0.178,-0.014,1.164,0.377,-0.202,1.058,0.335,-0.314,0.83
35.46,-0.166,0.007,1.153,-0.282,-0.216,1.002,-0.106,-0.304,0.836,0.178,-0.015,1.165,0.375,-0.205,1.06,0.335,-0.315,0.83
35.494,-0.165,0.01,1.155,-0.284,-0.214,1.008,-0.105,-0.302,0.845,0.178,-0.015,1.165,0.374,-0.207,1.061,0.334,-0.315,0.83
35.544,-0.164,0.012,1.157,-0.283,-0.215,1.014,-0.1,-0.3,0.854,0.178,-0.015,1.166,0.372,-0.21,1.063,0.333,-0.315,0.83
35.577,-0.163,0.013,1.156,-0.279,-0.216,1.015,-0.094,-0.3,0.856,0.179,-0.015,1.166,0.372,-0.211,1.063,0.333,-0.315,0.83
35.61,-0.162,0.014,1.155,-0.273,-0.217,1.014,-0.085,-0.3,0.857,0.18,-0.015,1.166,0.372,-0.211,1.063,0.333,-0.315,0.83
35.644,-0.161,0.015,1.153,-0.264,-0.219,1.01,-0.074,-0.3,0.856,0.181,-0.016,1.167,0.373,-0.212,1.063,0.333,-0.315,0.83
35.677,-0.159,0.015,1.15,-0.254,-0.222,1.005,-0.059,-0.301,0.856,0.182,-0.016,1.167,0.373,-0.213,1.063,0.334,-0.315,0.83
35.71,-0.157,0.015,1.147,-0.241,-0.224,1.0,-0.042,-0.3,0.855,0.184,-0.016,1.168,0.373,-0.214,1.064,0.333,-0.316,0.83
35.744,-0.155,0.014,1.144,-0.227,-0.228,0.995,-0.023,-0.301,0.855,0.186,-0.016,1.169,0.373,-0.216,1.064,0.333,-0.316,0.83
