timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
20.612,813.628,530.748,640.916,646.773,463.309,746.041,1074.814,552.709,1279.267,708.977,1350.294,904.045
20.645,818.754,529.24,643.716,645.599,466.457,739.864,1077.424,551.242,1277.634,709.303,1349.305,903.819
20.678,823.808,528.158,648.144,645.022,473.378,731.936,1080.039,549.85,1277.433,708.633,1348.937,903.66
20.712,829.064,527.671,654.054,645.391,483.482,721.483,1082.691,548.819,1278.84,707.331,1349.307,903.697
20.745,833.991,527.545,660.678,646.62,497.228,709.258,1085.167,548.117,1280.895,706.041,1350.317,903.937
20.778,838.593,527.499,667.695,648.3,515.208,696.361,1087.345,547.542,1283.025,704.653,1351.532,903.925
20.812,842.956,527.271,675.126,650.369,537.413,683.607,1089.348,547.198,1285.249,703.624,1352.215,903.97
20.845,846.928,526.89,682.882,653.091,562.732,671.628,1091.25,547.28,1287.45,703.124,1353.437,904.005
20.878,850.24,526.323,690.617,656.9,589.698,661.614,1093.05,547.849,1289.231,703.378,1355.077,904.3
20.912,852.785,525.605,697.921,661.659,617.285,654.766,1094.615,548.626,1290.459,704.394,1355.706,904.69
20.945,854.81,524.962,704.732,667.202,644.473,651.202,1096.084,549.418,1291.241,706.264,1355.904,905.39
20.978,856.186,524.191,711.205,673.471,670.014,650.037,1097.385,550.202,1291.866,708.712,1355.347,905.868
21.012,856.921,523.393,717.577,680.44,693.855,650.576,1098.758,550.895,1292.631,710.904,1354.725,905.977
21.045,857.113,522.853,723.466,687.678,716.835,652.742,1100.077,551.578,1293.63,712.796,1354.506,905.68
21.078,857.164,522.684,728.553,694.694,738.973,656.345,1101.431,551.966,1294.778,714.637,1354.346,905.901
21.112,856.954,522.596,732.913,701.224,760.398,660.639,1102.676,552.149,1296.29,716.115,1354.919,905.764
21.145,856.107,522.206,736.724,707.066,781.228,664.952,1103.527,552.186,1297.395,717.618,1355.256,906.055
21.178,853.909,521.575,740.191,712.793,801.733,670.279,1103.668,551.394,1297.321,718.626,1355.147,906.31
21.212,850.168,520.993,743.541,718.72,819.796,678.185,1102.626,549.507,1295.849,718.625,1354.82,906.281
21.245,845.192,520.979,746.824,725.106,837.296,689.131,1100.32,546.846,1293.331,717.552,1353.528,906.114
21.278,839.147,521.996,750.14,732.204,854.786,701.489,1096.604,544.554,1290.229,716.054,1351.916,905.936
21.312,832.532,523.989,753.897,739.703,870.378,715.33,1091.748,543.076,1286.976,714.328,1350.594,906.024
21.345,826.019,526.546,757.826,746.757,883.204,729.281,1086.331,542.781,1283.659,713.097,1349.87,906.854
21.378,819.73,529.515,760.906,753.115,894.044,742.951,1080.912,543.517,1281.069,711.626,1349.061,907.758
21.412,813.595,532.094,763.475,758.194,902.504,755.567,1076.161,544.417,1278.436,710.416,1348.993,908.412
21.445,807.413,533.999,764.488,761.733,908.99,765.513,1071.996,545.109,1275.54,709.293,1349.255,908.675
21.478,801.069,534.857,763.115,763.467,909.734,771.239,1067.985,545.518,1272.554,707.824,1349.285,908.003
21.512,794.877,534.579,759.947,764.12,905.754,770.658,1064.113,545.873,1269.526,706.603,1349.712,907.239
21.545,789.111,534.131,754.384,764.896,902.612,771.856,1060.842,546.308,1266.871,705.949,1350.328,907.136
21.578,783.751,533.985,746.376,766.265,900.234,773.527,1058.317,547.074,1264.668,706.173,1350.828,907.942
