timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
53.078,-0.246,-0.045,1.068,-0.5,-0.191,1.068,-0.586,-0.308,0.856,0.096,-0.001,1.066,0.321,-0.189,1.078,0.282,-0.309,0.854
53.112,-0.247,-0.05,1.062,-0.503,-0.193,1.057,-0.594,-0.312,0.847,0.093,-0.002,1.062,0.32,-0.187,1.078,0.283,-0.309,0.854
53.145,-0.249,-0.055,1.056,-0.507,-0.196,1.048,-0.601,-0.314,0.84,0.091,-0.002,1.058,0.319,-0.185,1.077,0.283,-0.309,0.854
53.178,-0.252,-0.06,1.051,-0.51,-0.198,1.041,-0.607,-0.317,0.833,0.088,-0.003,1.053,0.318,-0.183,1.075,0.284,-0.31,0.854
53.212,-0.254,-0.066,1.047,-0.514,-0.2,1.035,-0.611,-0.319,0.827,0.084,-0.005,1.047,0.317,-0.181,1.074,0.284,-0.31,0.853
53.245,-0.257,-0.071,1.043,-0.518,-0.204,1.03,-0.616,-0.321,0.822,0.081,-0.008,1.041,0.316,-0.18,1.073,0.283,-0.31,0.853
53.278,-0.261,-0.075,1.04,-0.521,-0.209,1.026,-0.618,-0.323,0.817,0.077,-0.012,1.034,0.316,-0.179,1.072,0.282,-0.31,0.852
53.312,-0.264,-0.077,1.038,-0.523,-0.213,1.023,-0.617,-0.325,0.811,0.074,-0.017,1.027,0.316,-0.177,1.071,0.281,-0.31,0.852
53.345,-0.267,-0.077,1.036,-0.525,-0.214,1.019,-0.614,-0.327,0.805,0.072,-0.022,1.019,0.316,-0.176,1.07,0.279,-0.309,0.852
53.378,-0.269,-0.076,1.034,-0.527,-0.214,1.014,-0.608,-0.328,0.798,0.07,-0.027,1.01,0.316,-0.174,1.068,0.279,-0.309,0.852
53.412,-0.272,-0.074,1.032,-0.529,-0.212,1.009,-0.599,-0.33,0.79,0.067,-0.031,1.003,0.317,-0.172,1.066,0.278,-0.31,0.851
53.445,-0.273,-0.073,1.029,-0.53,-0.211,1.002,-0.587,-0.332,0.782,0.065,-0.035,0.996,0.318,-0.168,1.063,0.278,-0.31,0.851
53.478,-0.275,-0.072,1.027,-0.53,-0.212,0.995,-0.572,-0.335,0.772,0.064,-0.038,0.99,0.319,-0.164,1.059,0.277,-0.31,0.85
53.512,-0.276,-0.071,1.024,-0.529,-0.215,0.987,-0.555,-0.337,0.762,0.062,-0.04,0.985,0.321,-0.16,1.054,0.277,-0.31,0.849
53.545,-0.276,-0.071,1.021,-0.525,-0.219,0.979,-0.537,-0.339,0.751,0.062,-0.042,0.981,0.323,-0.156,1.051,0.278,-0.309,0.848
53.578,-0.276,-0.071,1.018,-0.521,-0.224,0.969,-0.519,-0.342,0.74,0.062,-0.043,0.978,0.324,-0.154,1.048,0.278,-0.309,0.848
53.612,-0.276,-0.07,1.015,-0.515,-0.23,0.959,-0.502,-0.345,0.729,0.062,-0.044,0.977,0.325,-0.153,1.047,0.278,-0.309,0.847
53.645,-0.275,-0.07,1.013,-0.508,-0.236,0.95,-0.488,-0.347,0.718,0.063,-0.045,0.976,0.326,-0.154,1.047,0.278,-0.309,0.846
53.678,-0.274,-0.068,1.011,-0.5,-0.241,0.941,-0.475,-0.35,0.708,0.064,-0.045,0.977,0.326,-0.156,1.048,0.279,-0.309,0.846
53.712,-0.272,-0.067,1.01,-0.491,-0.246,0.933,-0.466,-0.352,0.7,0.066,-0.044,0.979,0.327,-0.158,1.049,0.279,-0.309,0.846
53.745,-0.269,-0.066,1.01,-0.482,-0.25,0.928,-0.459,-0.354,0.694,0.069,-0.043,0.981,0.328,-0.161,1.051,0.28,-0.309,0.846
53.778,-0.266,-0.064,1.011,-0.474,-0.253,0.926,-0.453,-0.355,0.69,0.073,-0.041,0.986,0.33,-0.164,1.053,0.28,-0.309,0.846
53.812,-0.263,-0.062,1.013,-0.467,-0.253,0.925,-0.448,-0.356,0.689,0.077,-0.038,0.991,0.332,-0.167,1.056,0.281,-0.309,0.846
53.845,-0.258,-0.059,1.015,-0.461,-0.251,0.925,-0.444,-0.356,0.69,0.081,-0.034,0.997,0.333,-0.171,1.058,0.281,-0.309,0.847
53.878,-0.254,-0.056,1.019,-0.455,-0.248,0.927,-0.441,-0.356,0.693,0.086,-0.031,1.003,0.336,-0.174,1.06,0.282,-0.309,0.848
53.912,-0.249,-0.052,1.023,-0.45,-0.245,0.931,-0.436,-0.354,0.698,0.091,-0.028,1.01,0.338,-0.177,1.063,0.282,-0.309,0.848
53.945,-0.244,-0.048,1.027,-0.445,-0.241,0.936,-0.429,-0.352,0.704,0.096,-0.026,1.017,0.341,-0.18,1.064,0.283,-0.309,0.849
53.978,-0.24,-0.045,1.033,-0.441,-0.239,0.944,-0.421,-0.35,0.713,0.101,-0.023,1.025,0.343,-0.183,1.065,0.283,-0.31,0.849
54.012,-0.236,-0.04,1.039,-0.437,-0.236,0.954,-0.412,-0.347,0.723,0.105,-0.02,1.032,0.345,-0.185,1.066,0.284,-0.31,0.849
54.045,-0.232,-0.036,1.046,-0.433,-0.233,0.965,-0.403,-0.343,0.734,0.109,-0.018,1.039,0.347,-0.187,1.067,0.284,-0.31,0.849
54.078,-0.228,-0.031,1.053,-0.43,-0.23,0.978,-0.394,-0.339,0.747,0.113,-0.015,1.046,0.348,-0.189,1.068,0.284,-0.31,0.849
54.112,-0.224,-0.026,1.061,-0.427,-0.226,0.991,-0.386,-0.334,0.761,0.117,-0.013,1.053,0.35,-0.191,1.069,0.285,-0.31,0.85
54.145,-0.221,-0.022,1.07,-0.425,-0.221,1.006,-0.377,-0.33,0.777,0.121,-0.011,1.061,0.351,-0.192,1.07,0.285,-0.31,0.85
54.178,-0.217,-0.017,1.079,-0.423,-0.217,1.021,-0.368,-0.325,0.793,0.125,-0.01,1.069,0.352,-0.194,1.071,0.284,-0.309,0.85
54.212,-0.213,-0.013,1.089,-0.42,-0.214,1.037,-0.36,-0.32,0.81,0.128,-0.009,1.076,0.354,-0.196,1.071,0.284,-0.309,0.85
54.245,-0.21,-0.008,1.098,-0.416,-0.211,1.053,-0.352,-0.315,0.826,0.132,-0.008,1.084,0.355,-0.198,1.072,0.284,-0.309,0.85
54.278,-0.207,-0.003,1.107,-0.413,-0.208,1.068,-0.345,-0.311,0.842,0.135,-0.006,1.091,0.356,-0.198,1.071,0.284,-0.309,0.85
54.312,-0.203,0.001,1.115,-0.409,-0.205,1.083,-0.338,-0.307,0.857,0.139,-0.004,1.098,0.357,-0.198,1.07,0.284,-0.309,0.85
54.345,-0.199,0.005,1.122,-0.406,-0.202,1.097,-0.332,-0.303,0.871,0.142,-0.002,1.106,0.358,-0.197,1.069,0.283,-0.309,0.85
54.378,-0.196,0.007,1.128,-0.403,-0.199,1.11,-0.326,-0.299,0.886,0.146,-0.0,1.113,0.359,-0.197,1.069,0.284,-0.31,0.85
54.412,-0.192,0.01,1.134,-0.401,-0.195,1.123,-0.32,-0.296,0.9,0.15,0.001,1.12,0.36,-0.196,1.068,0.284,-0.31,0.85
54.445,-0.189,0.012,1.139,-0.4,-0.192,1.135,-0.314,-0.292,0.914,0.153,0.003,1.127,0.36,-0.196,1.068,0.284,-0.31,0.85
54.478,-0.186,0.015,1.144,-0.398,-0.188,1.148,-0.309,-0.288,0.928,0.156,0.004,1.133,0.361,-0.196,1.068,0.284,-0.31,0.85
54.512,-0.183,0.017,1.148,-0.396,-0.184,1.161,-0.303,-0.284,0.942,0.159,0.004,1.138,0.361,-0.196,1.069,0.284,-0.31,0.85
54.545,-0.18,0.019,1.152,-0.394,-0.181,1.175,-0.298,-0.279,0.956,0.162,0.004,1.143,0.363,-0.196,1.069,0.284,-0.31,0.851
54.578,-0.178,0.022,1.155,-0.389,-0.179,1.189,-0.293,-0.275,0.97,0.164,0.004,1.146,0.365,-0.195,1.068,0.285,-0.309,0.851
54.612,-0.175,0.024,1.158,-0.383,-0.178,1.203,-0.288,-0.271,0.982,0.166,0.003,1.149,0.369,-0.193,1.068,0.287,-0.308,0.852
54.645,-0.173,0.027,1.161,-0.375,-0.178,1.217,-0.283,-0.268,0.994,0.169,0.001,1.151,0.373,-0.192,1.067,0.291,-0.306,0.851
54.678,-0.17,0.028,1.163,-0.367,-0.178,1.23,-0.278,-0.265,1.004,0.171,-0.0,1.153,0.378,-0.189,1.066,0.296,-0.304,0.85
54.712,-0.168,0.029,1.164,-0.36,-0.179,1.24,-0.27,-0.263,1.014,0.173,-0.002,1.155,0.383,-0.185,1.064,0.302,-0.304,0.849
54.745,-0.165,0.03,1.166,-0.353,-0.18,1.247,-0.259,-0.262,1.021,0.176,-0.003,1.156,0.387,-0.182,1.062,0.306,-0.303,0.849
54.778,-0.161,0.031,1.166,-0.346,-0.181,1.25,-0.247,-0.26,1.025,0.178,-0.003,1.157,0.391,-0.18,1.06,0.308,-0.303,0.849
54.812,-0.158,0.031,1.165,-0.34,-0.183,1.248,-0.231,-0.259,1.027,0.181,-0.003,1.157,0.393,-0.181,1.059,0.308,-0.305,0.849
54.845,-0.155,0.032,1.164,-0.333,-0.187,1.243,-0.211,-0.259,1.027,0.184,-0.003,1.158,0.394,-0.183,1.059,0.306,-0.307,0.85
54.878,-0.152,0.032,1.162,-0.324,-0.193,1.234,-0.189,-0.26,1.025,0.187,-0.003,1.159,0.394,-0.186,1.059,0.305,-0.308,0.851
54.912,-0.149,0.033,1.159,-0.315,-0.2,1.222,-0.163,-0.26,1.023,0.19,-0.003,1.161,0.393,-0.189,1.06,0.303,-0.309,0.851
54.945,-0.146,0.032,1.155,-0.305,-0.208,1.207,-0.134,-0.26,1.021,0.193,-0.003,1.164,0.393,-0.192,1.062,0.301,-0.31,0.851
54.978,-0.143,0.032,1.15,-0.293,-0.217,1.19,-0.105,-0.259,1.019,0.196,-0.002,1.166,0.393,-0.194,1.063,0.301,-0.31,0.852
55.012,-0.141,0.031,1.145,-0.279,-0.226,1.171,-0.074,-0.259,1.018,0.199,-0.002,1.169,0.393,-0.195,1.064,0.301,-0.31,0.853
55.045,-0.138,0.031,1.14,-0.263,-0.234,1.15,-0.044,-0.258,1.017,0.201,-0.002,1.172,0.393,-0.196,1.065,0.301,-0.311,0.853
55.078,-0.135,0.03,1.135,-0.246,-0.241,1.129,-0.014,-0.256,1.017,0.204,-0.001,1.175,0.393,-0.197,1.066,0.302,-0.311,0.853
55.112,-0.133,0.031,1.131,-0.227,-0.246,1.108,0.015,-0.254,1.018,0.206,-0.001,1.177,0.393,-0.198,1.066,0.302,-0.311,0.853
55.145,-0.13,0.032,1.127,-0.207,-0.248,1.089,0.041,-0.251,1.018,0.208,-0.001,1.179,0.393,-0.199,1.066,0.301,-0.311,0.853
55.178,-0.127,0.033,1.123,-0.188,-0.249,1.071,0.064,-0.25,1.018,0.211,-0.001,1.181,0.393,-0.2,1.067,0.301,-0.311,0.853
55.212,-0.124,0.033,1.119,-0.17,-0.249,1.055,0.086,-0.25,1.019,0.213,-0.001,1.182,0.393,-0.202,1.068,0.302,-0.311,0.853
55.245,-0.121,0.032,1.115,-0.153,-0.249,1.041,0.104,-0.251,1.019,0.215,-0.001,1.184,0.393,-0.204,1.07,0.302,-0.31,0.853
55.278,-0.118,0.031,1.112,-0.138,-0.25,1.031,0.119,-0.252,1.018,0.218,-0.002,1.185,0.394,-0.207,1.072,0.303,-0.31,0.853
55.312,-0.116,0.03,1.108,-0.127,-0.251,1.024,0.131,-0.253,1.016,0.22,-0.003,1.185,0.395,-0.21,1.074,0.305,-0.31,0.854
55.345,-0.113,0.029,1.105,-0.12,-0.252,1.021,0.138,-0.254,1.013,0.221,-0.004,1.185,0.396,-0.212,1.076,0.306,-0.309,0.855
55.378,-0.111,0.027,1.103,-0.117,-0.254,1.021,0.14,-0.255,1.01,0.223,-0.005,1.184,0.398,-0.215,1.078,0.306,-0.309,0.857
55.412,-0.11,0.026,1.102,-0.12,-0.257,1.024,0.137,-0.255,1.009,0.224,-0.005,1.182,0.399,-0.217,1.08,0.306,-0.308,0.857
55.445,-0.109,0.024,1.101,-0.126,-0.259,1.028,0.131,-0.255,1.008,0.224,-0.006,1.179,0.4,-0.218,1.08,0.306,-0.308,0.857
55.478,-0.11,0.023,1.1,-0.136,-0.261,1.034,0.121,-0.255,1.008,0.224,-0.006,1.176,0.401,-0.219,1.079,0.306,-0.309,0.857
55.512,-0.111,0.022,1.1,-0.148,-0.263,1.04,0.108,-0.254,1.009,0.223,-0.005,1.171,0.401,-0.219,1.079,0.305,-0.309,0.857
55.545,-0.113,0.02,1.101,-0.164,-0.264,1.05,0.09,-0.253,1.009,0.221,-0.005,1.165,0.401,-0.22,1.078,0.304,-0.309,0.857
55.578,-0.116,0.019,1.101,-0.184,-0.263,1.06,0.069,-0.253,1.01,0.219,-0.005,1.159,0.401,-0.22,1.078,0.304,-0.31,0.857
55.612,-0.119,0.018,1.1,-0.205,-0.261,1.074,0.044,-0.253,1.01,0.215,-0.006,1.153,0.402,-0.219,1.077,0.303,-0.31,0.857
55.645,-0.123,0.015,1.099,-0.228,-0.258,1.09,0.017,-0.254,1.01,0.211,-0.006,1.147,0.401,-0.218,1.077,0.303,-0.309,0.856
55.678,-0.128,0.013,1.098,-0.25,-0.253,1.108,-0.011,-0.254,1.011,0.207,-0.006,1.141,0.4,-0.217,1.076,0.302,-0.308,0.855
55.712,-0.133,0.011,1.097,-0.271,-0.246,1.128,-0.041,-0.254,1.012,0.201,-0.007,1.134,0.398,-0.216,1.074,0.301,-0.306,0.853
55.745,-0.139,0.007,1.095,-0.29,-0.238,1.149,-0.071,-0.254,1.014,0.195,-0.008,1.126,0.397,-0.214,1.073,0.301,-0.304,0.852
55.778,-0.146,0.004,1.093,-0.307,-0.228,1.171,-0.102,-0.255,1.017,0.188,-0.01,1.118,0.395,-0.212,1.073,0.301,-0.304,0.851
55.812,-0.153,-0.0,1.092,-0.32,-0.218,1.194,-0.132,-0.255,1.021,0.181,-0.011,1.109,0.394,-0.209,1.072,0.301,-0.304,0.852
55.845,-0.16,-0.004,1.089,-0.33,-0.207,1.216,-0.162,-0.255,1.026,0.174,-0.013,1.1,0.392,-0.206,1.072,0.3,-0.305,0.852
55.878,-0.167,-0.008,1.087,-0.336,-0.195,1.236,-0.19,-0.254,1.033,0.166,-0.015,1.091,0.39,-0.203,1.071,0.299,-0.306,0.852
55.912,-0.174,-0.012,1.085,-0.339,-0.185,1.254,-0.215,-0.253,1.039,0.158,-0.017,1.081,0.388,-0.199,1.069,0.299,-0.307,0.852
55.945,-0.181,-0.016,1.083,-0.341,-0.178,1.267,-0.236,-0.252,1.044,0.151,-0.019,1.072,0.386,-0.194,1.066,0.298,-0.308,0.852
55.978,-0.187,-0.02,1.08,-0.343,-0.174,1.275,-0.253,-0.251,1.046,0.143,-0.021,1.063,0.384,-0.188,1.063,0.297,-0.308,0.852
56.012,-0.194,-0.024,1.077,-0.348,-0.172,1.278,-0.266,-0.252,1.047,0.136,-0.023,1.054,0.382,-0.182,1.06,0.297,-0.31,0.853
56.045,-0.2,-0.03,1.072,-0.354,-0.172,1.277,-0.277,-0.252,1.044,0.13,-0.024,1.046,0.381,-0.175,1.056,0.297,-0.31,0.853
56.078,-0.206,-0.035,1.066,-0.363,-0.174,1.271,-0.285,-0.254,1.039,0.124,-0.025,1.039,0.379,-0.168,1.051,0.297,-0.311,0.852
56.112,-0.212,-0.04,1.06,-0.375,-0.176,1.263,-0.292,-0.256,1.032,0.118,-0.025,1.032,0.377,-0.162,1.046,0.297,-0.311,0.852
56.145,-0.217,-0.045,1.053,-0.389,-0.178,1.25,-0.299,-0.258,1.022,0.113,-0.025,1.026,0.374,-0.156,1.042,0.297,-0.312,0.851
56.178,-0.222,-0.05,1.047,-0.404,-0.181,1.235,-0.307,-0.261,1.01,0.107,-0.025,1.02,0.372,-0.151,1.038,0.297,-0.312,0.851
