timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
45.631,827.823,563.778,840.06,756.934,997.099,861.809,1088.43,529.776,1130.88,732.275,1041.745,782.401
45.664,828.477,564.385,849.145,756.271,1010.479,860.607,1088.543,529.548,1131.078,731.979,1041.831,782.69
45.697,829.049,564.948,857.489,755.645,1021.791,859.882,1088.626,529.697,1131.085,732.133,1041.848,782.728
45.731,829.52,565.54,864.512,755.297,1030.828,860.056,1088.747,529.784,1131.137,732.284,1042.039,782.726
45.764,829.807,565.983,870.01,754.903,1037.585,861.049,1088.896,529.809,1131.226,732.411,1042.185,782.709
45.797,829.995,566.193,873.512,754.562,1041.134,862.968,1089.087,529.714,1131.337,732.429,1042.321,782.676
45.831,830.059,566.179,874.829,754.661,1041.802,865.071,1089.249,529.638,1131.419,732.451,1042.193,782.59
45.864,829.994,566.059,873.827,754.88,1039.626,867.134,1089.362,529.601,1131.417,732.504,1042.148,782.632
45.897,829.845,565.738,870.733,755.327,1035.51,868.166,1089.49,529.621,1131.385,732.617,1042.116,782.699
45.931,829.559,565.169,866.403,755.361,1030.277,868.016,1089.557,529.586,1131.345,732.67,1041.983,782.738
45.964,829.261,564.354,860.8,755.158,1023.554,867.125,1089.731,529.507,1131.363,732.704,1041.832,782.812
45.997,828.812,563.448,854.029,755.148,1015.847,865.029,1089.891,529.455,1131.425,732.796,1041.779,782.803
46.031,828.4,562.31,845.157,755.281,1006.464,861.548,1090.131,529.467,1131.526,732.97,1041.612,782.894
46.064,828.166,560.939,835.21,755.042,996.289,856.398,1090.691,529.757,1131.502,733.567,1041.355,782.702
46.097,827.631,559.258,823.686,754.698,983.908,850.307,1090.969,530.014,1131.652,734.07,1041.413,782.613
46.131,827.364,557.695,811.008,754.38,970.219,843.0,1091.295,530.204,1131.613,734.495,1041.467,782.5
46.164,827.216,556.164,797.4,753.28,954.97,835.419,1091.773,530.454,1131.484,735.088,1041.29,782.137
46.197,827.225,554.77,783.263,751.668,939.313,827.766,1092.389,530.773,1131.427,735.78,1041.163,781.996
46.231,827.463,553.272,769.291,749.473,922.659,820.242,1092.881,530.957,1131.478,736.234,1041.047,781.654
46.264,827.564,551.663,756.758,746.701,906.962,813.4,1093.217,531.166,1131.55,736.672,1041.006,781.53
46.297,827.619,550.468,744.621,743.446,891.882,807.318,1093.471,531.346,1131.577,737.067,1040.933,781.469
46.331,827.579,549.192,733.63,739.953,877.618,801.203,1093.578,531.348,1131.511,737.242,1041.231,781.207
46.364,827.706,548.037,724.257,736.331,864.701,795.749,1093.598,531.428,1131.461,737.423,1041.261,781.169
46.397,827.656,547.019,716.401,733.124,852.427,790.873,1093.41,531.406,1131.451,737.412,1041.276,781.156
46.431,827.502,546.277,709.733,729.952,840.688,786.797,1092.978,531.334,1131.353,737.247,1041.402,781.142
46.464,827.432,545.116,705.691,726.722,830.509,783.487,1092.52,531.286,1131.172,737.131,1041.223,781.184
46.497,827.371,544.265,702.868,723.827,822.664,780.735,1092.107,531.271,1131.051,737.062,1041.262,781.169
46.531,827.36,543.567,701.422,721.585,816.871,777.564,1091.824,531.198,1130.991,736.95,1041.171,781.209
