timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
51.277,-0.197,0.055,1.135,-0.429,-0.117,1.232,-0.318,-0.245,1.02,0.172,0.101,1.159,0.383,-0.069,1.298,0.34,-0.232,1.087
51.31,-0.202,0.051,1.128,-0.437,-0.12,1.221,-0.329,-0.248,1.008,0.167,0.102,1.154,0.379,-0.065,1.295,0.34,-0.233,1.086
51.343,-0.207,0.047,1.121,-0.444,-0.124,1.21,-0.341,-0.253,0.996,0.161,0.101,1.147,0.375,-0.061,1.292,0.34,-0.233,1.086
51.377,-0.212,0.042,1.115,-0.452,-0.127,1.199,-0.355,-0.257,0.983,0.156,0.101,1.141,0.371,-0.057,1.289,0.339,-0.233,1.086
51.41,-0.217,0.037,1.108,-0.459,-0.131,1.187,-0.37,-0.261,0.968,0.151,0.1,1.134,0.367,-0.053,1.285,0.339,-0.234,1.086
51.443,-0.222,0.032,1.101,-0.467,-0.135,1.174,-0.385,-0.266,0.952,0.145,0.099,1.127,0.363,-0.049,1.281,0.339,-0.234,1.086
51.477,-0.227,0.027,1.094,-0.474,-0.14,1.159,-0.399,-0.271,0.934,0.14,0.098,1.121,0.359,-0.045,1.277,0.338,-0.234,1.085
51.51,-0.232,0.022,1.086,-0.481,-0.144,1.141,-0.413,-0.276,0.915,0.135,0.098,1.115,0.355,-0.041,1.274,0.338,-0.235,1.085
51.543,-0.236,0.017,1.078,-0.488,-0.149,1.122,-0.426,-0.281,0.894,0.129,0.097,1.109,0.35,-0.038,1.27,0.337,-0.235,1.085
51.577,-0.24,0.011,1.069,-0.495,-0.153,1.101,-0.438,-0.286,0.873,0.124,0.097,1.105,0.346,-0.035,1.267,0.337,-0.235,1.085
51.61,-0.244,0.005,1.06,-0.501,-0.157,1.08,-0.448,-0.292,0.851,0.119,0.096,1.101,0.342,-0.033,1.264,0.337,-0.236,1.085
51.643,-0.247,-0.0,1.051,-0.506,-0.161,1.058,-0.457,-0.298,0.83,0.114,0.095,1.097,0.338,-0.031,1.261,0.336,-0.236,1.085
51.677,-0.25,-0.006,1.041,-0.511,-0.164,1.037,-0.465,-0.303,0.809,0.109,0.095,1.094,0.335,-0.028,1.258,0.336,-0.236,1.084
51.71,-0.253,-0.012,1.032,-0.516,-0.166,1.016,-0.471,-0.308,0.79,0.104,0.094,1.091,0.332,-0.026,1.254,0.336,-0.236,1.084
51.743,-0.256,-0.017,1.023,-0.52,-0.167,0.997,-0.475,-0.313,0.773,0.099,0.092,1.087,0.329,-0.024,1.251,0.336,-0.236,1.084
51.777,-0.258,-0.021,1.014,-0.524,-0.168,0.98,-0.477,-0.317,0.759,0.095,0.09,1.083,0.326,-0.022,1.248,0.335,-0.236,1.084
51.81,-0.26,-0.026,1.006,-0.528,-0.168,0.966,-0.477,-0.32,0.748,0.092,0.088,1.079,0.323,-0.02,1.246,0.335,-0.237,1.084
51.843,-0.263,-0.031,0.999,-0.532,-0.168,0.954,-0.476,-0.322,0.739,0.088,0.084,1.074,0.319,-0.019,1.243,0.335,-0.237,1.083
51.877,-0.265,-0.036,0.993,-0.536,-0.169,0.945,-0.474,-0.324,0.732,0.084,0.081,1.069,0.316,-0.018,1.241,0.334,-0.237,1.083
51.91,-0.268,-0.04,0.987,-0.539,-0.171,0.937,-0.472,-0.326,0.725,0.081,0.078,1.064,0.312,-0.017,1.239,0.334,-0.237,1.083
51.943,-0.271,-0.045,0.982,-0.542,-0.175,0.929,-0.468,-0.328,0.718,0.078,0.074,1.058,0.309,-0.016,1.236,0.334,-0.237,1.083
51.977,-0.273,-0.049,0.978,-0.543,-0.18,0.921,-0.462,-0.33,0.711,0.076,0.071,1.052,0.306,-0.014,1.233,0.333,-0.237,1.083
52.01,-0.276,-0.053,0.974,-0.543,-0.187,0.913,-0.453,-0.332,0.704,0.073,0.069,1.047,0.304,-0.012,1.228,0.333,-0.238,1.083
52.043,-0.278,-0.057,0.97,-0.543,-0.194,0.904,-0.44,-0.334,0.696,0.07,0.067,1.042,0.303,-0.01,1.224,0.333,-0.238,1.082
52.077,-0.28,-0.061,0.966,-0.541,-0.202,0.894,-0.425,-0.336,0.689,0.068,0.065,1.038,0.301,-0.008,1.22,0.333,-0.238,1.082
52.11,-0.281,-0.065,0.962,-0.538,-0.21,0.883,-0.407,-0.337,0.683,0.066,0.064,1.034,0.299,-0.006,1.217,0.333,-0.238,1.082
52.143,-0.283,-0.068,0.959,-0.534,-0.217,0.871,-0.387,-0.338,0.679,0.063,0.063,1.031,0.297,-0.005,1.214,0.333,-0.238,1.082
52.177,-0.284,-0.071,0.956,-0.529,-0.224,0.86,-0.366,-0.338,0.677,0.061,0.063,1.028,0.295,-0.004,1.212,0.333,-0.238,1.082
52.21,-0.285,-0.073,0.953,-0.525,-0.23,0.85,-0.346,-0.338,0.677,0.06,0.062,1.026,0.293,-0.004,1.211,0.333,-0.239,1.082
52.243,-0.286,-0.074,0.952,-0.521,-0.234,0.841,-0.33,-0.337,0.679,0.059,0.061,1.024,0.292,-0.004,1.209,0.333,-0.239,1.082
52.277,-0.287,-0.074,0.951,-0.517,-0.237,0.836,-0.318,-0.336,0.682,0.058,0.061,1.023,0.291,-0.003,1.208,0.333,-0.239,1.082
52.31,-0.288,-0.074,0.952,-0.516,-0.239,0.834,-0.313,-0.335,0.683,0.057,0.062,1.022,0.291,-0.003,1.207,0.333,-0.239,1.082
52.343,-0.289,-0.073,0.954,-0.517,-0.239,0.837,-0.316,-0.335,0.683,0.056,0.062,1.021,0.29,-0.002,1.206,0.332,-0.239,1.082
52.377,-0.291,-0.071,0.957,-0.521,-0.236,0.843,-0.325,-0.334,0.684,0.055,0.063,1.021,0.29,-0.001,1.204,0.332,-0.239,1.082
52.41,-0.292,-0.069,0.961,-0.527,-0.232,0.853,-0.339,-0.333,0.686,0.054,0.063,1.021,0.29,-0.001,1.203,0.332,-0.239,1.082
52.443,-0.294,-0.067,0.966,-0.535,-0.226,0.866,-0.358,-0.331,0.691,0.054,0.063,1.02,0.29,-0.001,1.202,0.332,-0.239,1.082
52.477,-0.297,-0.064,0.972,-0.544,-0.218,0.882,-0.379,-0.329,0.698,0.053,0.064,1.02,0.29,-0.0,1.201,0.332,-0.239,1.082
52.51,-0.299,-0.061,0.978,-0.554,-0.21,0.9,-0.403,-0.326,0.708,0.052,0.064,1.02,0.29,0.0,1.2,0.332,-0.239,1.082
52.543,-0.302,-0.058,0.985,-0.564,-0.2,0.92,-0.429,-0.322,0.72,0.05,0.064,1.02,0.289,0.001,1.198,0.332,-0.24,1.082
52.577,-0.306,-0.055,0.993,-0.574,-0.191,0.941,-0.454,-0.318,0.735,0.048,0.064,1.019,0.289,0.002,1.195,0.332,-0.24,1.081
52.61,-0.31,-0.051,1.0,-0.583,-0.181,0.964,-0.48,-0.314,0.752,0.045,0.064,1.018,0.288,0.003,1.193,0.332,-0.24,1.081
52.643,-0.314,-0.049,1.008,-0.592,-0.172,0.987,-0.505,-0.31,0.771,0.042,0.063,1.017,0.286,0.004,1.19,0.332,-0.24,1.081
52.677,-0.318,-0.046,1.016,-0.599,-0.165,1.011,-0.53,-0.305,0.79,0.038,0.063,1.016,0.284,0.005,1.186,0.332,-0.24,1.081
52.71,-0.322,-0.044,1.023,-0.604,-0.158,1.035,-0.553,-0.301,0.81,0.034,0.064,1.015,0.282,0.006,1.183,0.332,-0.24,1.081
52.743,-0.326,-0.043,1.03,-0.609,-0.153,1.058,-0.574,-0.296,0.831,0.03,0.064,1.014,0.281,0.007,1.179,0.331,-0.24,1.081
52.777,-0.329,-0.042,1.036,-0.612,-0.147,1.08,-0.594,-0.292,0.852,0.026,0.064,1.014,0.279,0.009,1.174,0.331,-0.24,1.08
52.81,-0.333,-0.04,1.043,-0.615,-0.142,1.101,-0.611,-0.287,0.872,0.021,0.064,1.012,0.278,0.01,1.169,0.331,-0.24,1.08
52.843,-0.337,-0.039,1.049,-0.618,-0.137,1.119,-0.626,-0.283,0.891,0.017,0.063,1.011,0.275,0.011,1.164,0.331,-0.24,1.08
52.877,-0.341,-0.039,1.054,-0.619,-0.132,1.137,-0.638,-0.279,0.91,0.012,0.063,1.009,0.273,0.012,1.159,0.33,-0.24,1.08
52.91,-0.344,-0.038,1.059,-0.62,-0.128,1.153,-0.647,-0.275,0.927,0.008,0.062,1.007,0.27,0.012,1.155,0.33,-0.24,1.08
52.943,-0.347,-0.037,1.064,-0.62,-0.125,1.168,-0.653,-0.271,0.942,0.004,0.062,1.004,0.266,0.013,1.151,0.33,-0.24,1.079
52.977,-0.349,-0.037,1.069,-0.619,-0.122,1.182,-0.656,-0.268,0.957,-0.0,0.061,1.002,0.263,0.013,1.148,0.329,-0.24,1.079
53.01,-0.351,-0.038,1.072,-0.617,-0.12,1.196,-0.656,-0.265,0.97,-0.003,0.06,1.0,0.261,0.013,1.146,0.329,-0.24,1.079
53.043,-0.352,-0.038,1.076,-0.615,-0.119,1.207,-0.652,-0.263,0.981,-0.005,0.06,0.999,0.259,0.014,1.144,0.329,-0.24,1.079
53.077,-0.352,-0.038,1.078,-0.612,-0.119,1.217,-0.646,-0.261,0.988,-0.007,0.059,0.998,0.258,0.014,1.143,0.329,-0.239,1.078
53.11,-0.352,-0.038,1.081,-0.609,-0.12,1.223,-0.638,-0.26,0.993,-0.007,0.059,0.998,0.258,0.014,1.142,0.329,-0.239,1.078
