timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
19.04,789.291,463.734,713.298,565.81,618.73,674.144,1071.735,436.625,1185.233,552.022,1229.16,673.637
19.074,789.777,462.639,714.158,569.469,619.544,675.324,1070.272,435.783,1183.847,555.338,1228.076,674.135
19.107,790.246,462.177,715.01,573.047,620.043,676.452,1069.102,435.447,1182.853,558.113,1227.176,674.409
19.14,790.585,461.94,715.662,576.221,620.753,677.486,1068.029,435.486,1181.907,560.568,1226.393,674.566
19.174,790.847,462.053,716.163,579.03,621.412,678.374,1067.252,436.003,1181.045,562.932,1225.797,674.828
19.207,791.311,462.482,716.885,581.659,622.39,679.394,1066.671,436.961,1180.478,565.306,1226.059,675.027
19.24,792.11,462.93,717.792,584.238,623.127,680.404,1066.447,437.935,1180.295,567.694,1226.116,675.305
19.274,793.296,463.263,718.97,586.606,623.383,681.116,1066.86,438.794,1181.026,570.43,1224.812,675.618
19.307,794.846,463.202,720.367,588.486,623.728,681.623,1067.975,439.725,1183.179,574.475,1223.193,676.156
19.34,796.585,462.506,722.266,589.867,624.369,682.096,1069.692,441.039,1187.174,580.599,1221.413,678.051
19.374,798.605,461.436,724.201,590.761,624.852,682.295,1072.081,442.659,1192.995,588.854,1218.264,681.428
19.407,800.927,460.269,725.86,591.337,625.022,682.366,1075.176,444.87,1199.992,598.99,1214.573,686.647
19.44,803.667,459.103,727.257,591.535,625.134,682.516,1078.985,447.635,1207.708,610.692,1209.944,694.244
19.474,806.916,457.869,728.746,591.35,625.212,682.494,1083.638,451.003,1215.369,623.47,1203.265,704.619
19.507,810.653,456.509,730.314,590.76,625.164,682.324,1088.708,454.394,1222.068,636.324,1196.742,718.452
19.54,814.896,454.863,732.062,589.675,625.281,682.017,1094.226,457.626,1227.603,648.338,1189.312,734.762
19.574,819.335,453.105,733.887,588.356,625.287,681.221,1100.083,460.929,1231.899,659.118,1181.688,752.916
19.607,824.093,451.545,735.52,586.597,625.891,680.23,1106.24,464.374,1234.704,668.755,1174.236,771.094
19.64,828.941,450.214,737.404,584.895,626.656,678.987,1112.478,467.888,1236.374,677.006,1165.82,787.807
19.674,833.808,449.147,739.687,583.481,627.951,676.884,1118.633,471.26,1237.201,683.728,1157.715,804.272
19.707,838.81,448.465,742.726,582.81,630.493,674.398,1124.842,474.592,1237.205,689.679,1150.812,820.341
19.74,843.532,448.09,746.387,582.982,634.917,672.982,1130.71,478.008,1236.74,694.707,1143.869,835.287
19.774,847.65,448.203,750.725,583.879,643.177,672.298,1135.918,481.309,1236.243,698.979,1137.643,849.319
19.807,851.132,448.621,754.892,585.476,655.651,671.92,1140.448,484.42,1235.662,703.018,1131.656,862.554
19.84,853.861,449.073,758.099,587.99,670.23,672.159,1144.212,487.368,1236.002,706.708,1126.1,874.851
19.874,855.723,449.666,759.578,591.523,686.797,674.225,1147.052,490.234,1236.824,710.03,1122.148,887.055
19.907,856.745,450.662,758.844,596.218,705.352,678.81,1149.409,492.714,1238.72,713.776,1122.214,898.26
19.94,856.412,452.353,756.368,602.443,725.254,685.306,1151.052,494.904,1241.697,718.115,1123.647,906.361
19.974,854.587,454.737,752.669,610.478,745.572,693.156,1151.808,496.53,1245.244,721.805,1126.252,912.099
20.007,851.594,457.656,748.529,620.069,766.707,702.301,1151.949,497.386,1248.099,724.287,1126.705,914.78
20.04,847.724,460.639,744.795,630.903,788.563,711.159,1151.519,497.846,1249.414,726.227,1126.324,914.525
20.074,843.336,463.485,740.735,643.362,810.569,719.027,1150.48,497.932,1250.006,726.93,1125.877,914.81
20.107,838.599,466.079,737.293,656.607,832.403,726.034,1149.037,497.522,1250.587,726.95,1126.055,915.099
20.14,833.639,468.655,734.332,669.851,853.499,731.742,1147.359,496.782,1250.687,726.807,1126.336,915.391
20.174,828.461,470.847,732.602,682.226,872.745,736.022,1145.278,495.812,1250.804,726.447,1126.876,915.603
20.207,822.945,473.078,731.816,693.612,889.098,739.471,1142.793,494.709,1250.472,726.164,1127.615,915.67
20.24,817.865,475.634,731.661,703.842,902.173,742.252,1140.429,493.657,1250.058,725.884,1128.624,915.755
20.274,813.818,478.415,731.241,712.551,911.902,745.208,1138.316,492.763,1249.377,725.333,1129.059,915.953
20.307,810.978,480.747,730.933,718.974,918.13,748.32,1136.714,492.16,1248.706,724.81,1129.0,915.863
20.34,808.835,482.39,729.62,723.003,920.774,750.64,1135.361,491.903,1248.245,724.486,1128.806,915.915
20.374,807.377,483.196,727.361,724.651,919.939,752.423,1134.41,491.969,1248.234,724.552,1128.605,915.866
20.407,806.445,483.422,723.862,724.394,915.978,753.31,1133.806,492.268,1248.859,724.978,1128.422,915.514
20.44,805.829,483.046,718.964,722.282,909.438,753.989,1133.426,492.905,1249.747,725.959,1127.639,915.063
20.474,805.679,482.54,713.127,718.66,900.474,753.877,1133.449,493.768,1250.687,727.413,1126.783,914.824
20.507,805.853,482.011,707.136,714.082,890.634,753.205,1133.749,494.633,1251.511,729.109,1126.198,914.652
20.54,806.292,481.41,701.847,709.097,881.473,752.489,1134.15,495.572,1252.536,730.766,1125.98,914.915
20.574,806.865,481.08,697.219,704.432,873.696,752.379,1134.572,496.346,1253.417,732.323,1125.979,914.897
20.607,807.481,480.778,693.585,700.466,868.047,753.446,1135.056,497.092,1254.306,733.802,1125.601,914.855
20.64,808.125,480.609,690.655,697.616,864.272,756.219,1135.545,497.683,1255.177,735.019,1125.387,914.803
20.674,808.781,480.693,688.527,696.045,862.02,759.051,1136.169,497.955,1255.84,735.942,1125.024,914.709
20.707,809.217,481.018,687.012,695.958,861.051,759.787,1136.774,497.926,1255.965,736.67,1124.692,914.602
20.74,809.625,481.219,685.631,696.267,860.287,760.612,1137.416,497.726,1255.737,737.156,1124.626,914.684
20.774,810.064,481.472,684.129,696.822,858.511,763.135,1138.243,497.595,1255.213,737.856,1124.347,914.657
20.807,810.496,481.703,682.278,697.297,855.559,767.227,1139.068,497.771,1254.853,738.777,1124.249,914.589
20.84,810.806,482.116,679.91,697.834,851.418,771.508,1139.918,498.099,1254.706,739.826,1124.316,914.586
20.874,811.148,482.634,677.293,698.775,847.709,775.394,1140.837,498.543,1254.8,740.876,1124.472,914.598
20.907,811.309,483.096,674.548,699.851,842.922,780.653,1141.639,499.043,1255.158,741.942,1124.728,914.688
20.94,811.421,483.409,671.775,701.455,837.899,787.86,1142.453,499.491,1255.773,742.95,1124.929,914.898
20.974,811.454,483.735,669.06,703.654,832.679,796.801,1143.273,499.861,1256.662,743.8,1125.324,915.175
21.007,811.22,484.414,666.378,706.877,827.977,805.987,1143.972,500.16,1257.641,744.57,1125.672,915.379
21.04,810.805,485.612,664.029,711.19,823.848,816.449,1144.541,500.332,1258.492,745.277,1125.807,915.423
21.074,810.236,486.921,662.388,716.208,820.159,828.759,1145.048,500.404,1259.234,745.906,1125.8,915.421
21.107,809.666,488.608,661.642,722.011,816.54,842.274,1145.574,500.403,1259.916,746.544,1125.879,915.468
21.14,808.849,490.545,661.5,728.377,813.77,856.163,1145.937,500.28,1260.444,747.197,1125.94,915.643
21.174,807.971,492.577,662.094,735.042,811.448,870.966,1146.192,500.218,1261.044,747.84,1126.169,915.824
21.207,806.933,494.716,663.153,741.849,809.662,886.678,1146.335,500.115,1261.766,748.472,1126.52,915.802
21.24,805.821,497.186,664.778,748.956,808.725,902.821,1146.406,500.026,1262.381,749.189,1126.559,915.958
21.274,804.547,499.917,666.611,756.037,809.095,917.685,1146.355,499.943,1262.993,749.992,1126.471,915.914
21.307,803.266,502.279,668.702,762.281,809.896,932.263,1146.128,499.955,1263.43,750.859,1126.525,915.881
21.34,802.043,504.516,670.909,767.807,810.708,946.21,1145.807,500.037,1263.741,751.807,1126.388,915.972
21.374,800.74,506.396,673.606,772.72,811.554,958.762,1145.5,500.188,1264.234,752.821,1126.49,916.057
21.407,799.486,507.944,675.28,776.293,811.59,967.772,1145.206,500.486,1264.811,753.993,1127.18,916.46
21.44,798.262,508.953,675.502,778.288,810.557,973.007,1144.919,500.801,1265.613,755.076,1127.449,916.658
21.474,797.216,509.377,673.681,778.506,807.76,974.353,1144.697,501.133,1266.663,756.024,1127.331,916.679
21.507,796.299,509.348,670.474,777.55,803.892,973.504,1144.445,501.359,1267.713,756.724,1126.926,916.544
21.54,795.405,509.076,666.035,775.644,797.981,971.535,1144.026,501.587,1268.885,757.133,1126.462,916.286
21.574,794.715,508.584,660.561,772.928,789.185,966.975,1143.634,501.825,1270.044,757.451,1126.552,916.313
21.607,794.315,507.946,654.196,769.214,777.446,960.179,1143.312,502.135,1270.992,757.84,1126.882,916.376
21.64,794.119,507.128,646.595,764.164,763.227,951.314,1142.955,502.432,1271.624,758.138,1126.879,916.64
21.674,794.105,506.12,638.375,757.638,747.537,940.617,1142.517,502.697,1272.134,758.268,1126.923,916.717
21.707,794.234,505.029,629.949,749.748,730.798,928.721,1142.076,502.898,1272.355,758.332,1126.75,916.761
21.74,794.338,503.581,622.177,740.589,713.512,916.261,1141.326,503.144,1272.34,758.284,1126.414,916.56
21.774,794.665,501.796,616.004,730.717,696.253,903.732,1140.584,503.282,1272.053,758.169,1126.296,916.408
21.807,794.973,499.923,610.995,720.53,680.12,891.555,1139.688,503.377,1271.621,757.903,1126.364,916.423
21.84,795.435,498.027,607.602,710.538,665.039,879.995,1138.794,503.402,1271.205,757.461,1126.427,916.546
21.874,796.052,496.17,605.687,701.119,651.502,869.448,1137.805,503.397,1270.688,756.851,1126.3,916.658
21.907,796.729,494.29,605.132,692.721,640.155,860.111,1136.913,503.273,1270.247,756.063,1126.072,916.672
21.94,797.399,492.485,605.677,685.879,631.094,852.678,1136.038,503.022,1269.632,755.169,1125.946,916.625
21.974,797.95,490.411,607.654,681.179,625.084,847.192,1134.859,502.657,1268.647,753.932,1125.736,916.593
22.007,798.494,488.558,610.317,678.724,623.169,843.459,1133.743,502.027,1267.583,752.363,1125.679,916.55
22.04,798.971,487.192,613.322,678.364,625.581,841.376,1132.641,500.987,1266.041,750.292,1125.477,916.767
22.074,799.219,486.257,616.8,679.762,631.724,840.424,1131.605,499.63,1264.326,747.734,1125.554,916.799
22.107,799.369,485.836,620.744,682.207,640.189,839.432,1130.708,498.129,1262.367,744.857,1125.465,916.675
22.14,799.485,485.572,625.054,684.918,652.099,838.017,1129.945,496.453,1259.964,741.808,1125.079,916.603
22.174,799.762,485.37,629.501,687.445,667.919,836.333,1129.4,494.985,1257.666,738.86,1124.821,916.424
22.207,800.13,485.103,634.073,689.649,686.181,833.956,1128.949,493.757,1255.165,736.306,1124.554,916.276
22.24,800.642,484.808,638.367,691.151,704.885,829.577,1128.644,492.655,1252.515,734.061,1124.325,916.161
22.274,801.463,484.405,642.48,691.869,723.462,823.924,1128.557,491.973,1250.297,732.251,1124.1,916.047
22.307,802.475,483.716,646.23,691.702,741.096,817.152,1128.729,491.525,1248.511,730.947,1124.027,915.902
22.34,803.596,482.752,649.742,690.791,757.78,809.597,1129.005,491.327,1246.961,730.183,1123.816,915.797
22.374,804.927,481.832,652.789,689.247,772.871,801.326,1129.502,491.364,1245.837,729.834,1123.509,915.78
22.407,806.375,480.944,655.536,687.248,786.877,792.595,1130.107,491.589,1245.123,729.792,1123.339,915.709
22.44,807.778,479.886,658.056,684.76,799.311,783.582,1130.771,491.968,1244.805,730.103,1123.337,915.628
22.474,809.236,478.904,660.38,682.028,810.089,774.79,1131.58,492.462,1245.074,730.615,1123.381,915.593
22.507,810.677,477.945,662.76,679.301,819.599,766.85,1132.434,493.135,1245.717,731.515,1123.439,915.439
22.54,812.068,477.204,665.011,676.796,826.636,760.6,1133.288,493.845,1246.226,732.811,1123.34,915.466
22.574,813.382,476.687,667.286,674.813,831.609,755.97,1134.119,494.611,1246.818,734.232,1123.473,915.545
22.607,814.465,476.41,669.252,673.551,834.804,753.049,1134.855,495.266,1247.395,735.61,1123.521,915.616
22.64,815.208,476.243,670.766,673.017,836.217,751.972,1135.465,495.752,1247.9,736.956,1123.622,915.698
22.674,815.516,476.243,671.452,673.201,836.003,752.504,1136.013,495.951,1248.142,738.182,1123.697,915.876
22.707,815.385,476.485,671.124,674.26,835.212,754.39,1136.438,496.034,1248.449,739.117,1123.795,916.005
22.74,814.717,477.067,669.721,676.347,834.053,757.754,1136.777,496.117,1249.064,740.001,1123.783,916.016
22.774,813.688,477.982,667.821,679.493,832.52,762.592,1136.991,496.309,1249.719,740.898,1123.939,916.079
22.807,812.418,479.139,665.471,683.491,830.233,769.83,1137.14,496.531,1250.412,741.846,1124.166,916.111
22.84,810.876,480.498,663.246,688.393,827.214,778.733,1137.225,496.747,1250.922,742.912,1124.216,916.09
22.874,809.072,482.194,660.972,694.13,824.288,787.859,1137.175,497.063,1251.418,744.152,1124.374,916.156
22.907,807.194,483.879,659.035,700.371,821.374,798.073,1137.077,497.361,1251.998,745.363,1124.629,916.311
22.94,805.027,485.969,657.114,707.304,818.018,809.859,1136.78,497.63,1252.586,746.409,1124.799,916.381
22.974,802.79,488.302,655.192,714.633,815.061,822.198,1136.467,497.787,1253.24,747.409,1124.767,916.391
23.007,800.414,490.776,653.299,722.189,812.135,835.162,1136.057,497.812,1253.931,748.323,1124.854,916.4
23.04,798.029,493.316,651.523,729.849,809.764,849.015,1135.628,497.953,1254.768,749.325,1125.138,916.505
23.074,795.613,496.035,649.969,737.735,807.98,863.567,1135.284,497.955,1255.6,750.256,1125.449,916.777
23.107,793.254,499.049,648.774,745.876,806.772,878.807,1134.844,497.805,1256.295,751.048,1125.634,916.806
