timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
61.213,-0.227,0.074,1.154,-0.44,-0.065,1.323,-0.481,-0.225,1.109,0.146,0.067,1.091,0.251,-0.209,1.017,0.1,-0.306,0.814
61.247,-0.231,0.071,1.145,-0.453,-0.072,1.298,-0.504,-0.232,1.086,0.145,0.068,1.094,0.249,-0.208,1.017,0.1,-0.306,0.814
61.28,-0.234,0.067,1.137,-0.466,-0.078,1.272,-0.526,-0.239,1.062,0.144,0.069,1.096,0.247,-0.207,1.018,0.1,-0.306,0.814
61.313,-0.236,0.064,1.129,-0.476,-0.085,1.245,-0.546,-0.245,1.039,0.143,0.07,1.099,0.246,-0.205,1.019,0.1,-0.306,0.814
61.347,-0.239,0.061,1.121,-0.485,-0.09,1.219,-0.563,-0.251,1.016,0.142,0.072,1.1,0.245,-0.204,1.019,0.1,-0.306,0.814
61.38,-0.241,0.058,1.113,-0.492,-0.095,1.195,-0.576,-0.258,0.995,0.14,0.072,1.102,0.244,-0.202,1.019,0.1,-0.306,0.814
61.413,-0.243,0.057,1.105,-0.497,-0.098,1.173,-0.583,-0.263,0.977,0.139,0.073,1.103,0.242,-0.201,1.019,0.1,-0.306,0.814
61.447,-0.244,0.055,1.098,-0.501,-0.097,1.158,-0.58,-0.266,0.962,0.138,0.074,1.104,0.241,-0.2,1.018,0.1,-0.306,0.814
61.48,-0.244,0.054,1.092,-0.504,-0.095,1.149,-0.569,-0.268,0.952,0.138,0.075,1.105,0.24,-0.199,1.019,0.1,-0.306,0.814
61.513,-0.243,0.054,1.087,-0.504,-0.093,1.148,-0.555,-0.268,0.948,0.138,0.075,1.106,0.24,-0.199,1.019,0.1,-0.306,0.814
61.563,-0.243,0.052,1.084,-0.501,-0.095,1.152,-0.528,-0.268,0.946,0.139,0.073,1.105,0.241,-0.201,1.02,0.1,-0.306,0.814
61.597,-0.242,0.051,1.084,-0.497,-0.1,1.155,-0.505,-0.269,0.944,0.139,0.073,1.105,0.241,-0.202,1.02,0.099,-0.306,0.815
61.63,-0.241,0.05,1.084,-0.492,-0.108,1.155,-0.481,-0.271,0.939,0.14,0.073,1.104,0.242,-0.202,1.02,0.099,-0.306,0.815
61.663,-0.241,0.049,1.086,-0.486,-0.119,1.152,-0.458,-0.273,0.931,0.141,0.073,1.104,0.242,-0.202,1.019,0.1,-0.306,0.814
61.697,-0.239,0.048,1.089,-0.48,-0.132,1.143,-0.436,-0.277,0.919,0.143,0.073,1.104,0.243,-0.202,1.018,0.1,-0.306,0.814
61.73,-0.238,0.047,1.092,-0.472,-0.145,1.132,-0.417,-0.281,0.905,0.145,0.073,1.106,0.244,-0.201,1.017,0.1,-0.306,0.814
61.763,-0.237,0.047,1.094,-0.463,-0.155,1.119,-0.399,-0.285,0.891,0.147,0.074,1.108,0.245,-0.2,1.016,0.1,-0.306,0.814
61.797,-0.234,0.049,1.095,-0.454,-0.162,1.108,-0.385,-0.287,0.879,0.15,0.076,1.111,0.245,-0.198,1.015,0.1,-0.306,0.814
61.83,-0.231,0.051,1.097,-0.447,-0.164,1.101,-0.375,-0.289,0.872,0.154,0.077,1.114,0.245,-0.197,1.015,0.1,-0.306,0.814
61.88,-0.226,0.056,1.101,-0.439,-0.162,1.103,-0.367,-0.288,0.874,0.16,0.077,1.121,0.245,-0.196,1.015,0.1,-0.306,0.814
61.913,-0.222,0.06,1.104,-0.436,-0.157,1.111,-0.364,-0.285,0.884,0.164,0.076,1.125,0.246,-0.197,1.015,0.101,-0.306,0.814
61.947,-0.218,0.064,1.108,-0.434,-0.151,1.127,-0.358,-0.279,0.901,0.168,0.075,1.128,0.246,-0.197,1.015,0.101,-0.306,0.815
61.98,-0.215,0.068,1.114,-0.432,-0.143,1.148,-0.348,-0.272,0.925,0.171,0.073,1.131,0.247,-0.199,1.016,0.1,-0.306,0.815
62.013,-0.212,0.073,1.119,-0.429,-0.135,1.173,-0.336,-0.264,0.953,0.174,0.071,1.132,0.248,-0.201,1.016,0.101,-0.306,0.815
