timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
23.707,757.563,478.356,720.818,608.373,641.316,685.958,1034.605,432.433,1161.974,572.746,1186.547,683.701
23.74,760.343,478.186,721.926,610.668,641.779,686.627,1036.738,434.116,1166.682,580.057,1186.321,688.46
23.79,764.806,476.949,725.245,613.439,642.231,687.585,1041.305,436.669,1176.977,590.87,1191.288,699.352
23.824,767.969,475.504,728.246,614.706,642.992,688.65,1045.356,438.648,1186.439,597.666,1197.489,708.477
23.857,771.204,473.556,731.356,615.454,643.956,689.451,1049.802,441.112,1196.609,604.799,1207.683,719.278
23.89,774.921,471.385,734.079,615.524,644.626,689.824,1054.748,444.064,1206.661,612.384,1222.312,732.544
23.924,779.275,469.16,736.317,614.89,644.929,690.18,1060.218,447.076,1216.119,619.91,1238.106,747.828
23.957,783.966,466.867,738.222,613.376,644.893,690.244,1066.076,449.903,1224.91,626.815,1254.704,763.757
23.99,789.056,464.441,739.864,611.268,644.937,690.1,1072.189,452.448,1232.972,632.888,1271.038,780.239
24.024,794.334,461.778,741.424,608.51,645.008,690.063,1078.615,455.0,1240.735,638.33,1284.911,796.153
24.057,800.356,459.115,743.014,605.378,644.804,689.852,1085.561,457.468,1248.457,643.452,1296.002,810.499
24.107,810.559,455.437,745.796,600.546,644.465,689.378,1096.883,462.081,1260.125,651.956,1306.922,830.568
24.14,817.833,453.086,748.353,597.286,644.3,689.259,1104.827,465.541,1267.077,658.679,1308.938,843.198
24.174,825.112,451.1,751.071,594.105,644.428,688.589,1112.813,469.024,1273.511,665.57,1307.832,848.242
24.207,831.993,449.556,753.358,591.012,644.751,687.099,1120.477,472.651,1279.594,671.757,1308.07,848.877
24.24,838.399,448.405,755.236,588.113,644.824,684.768,1127.836,475.806,1285.236,676.689,1308.751,848.847
24.274,844.394,447.264,756.669,585.352,644.429,681.788,1134.803,478.273,1289.993,680.771,1309.573,848.424
24.307,850.029,445.714,757.074,582.234,644.604,678.667,1141.286,479.669,1292.901,684.561,1309.825,848.234
24.34,855.298,443.679,757.026,578.583,646.672,675.694,1147.2,480.135,1293.633,688.224,1309.506,848.177
24.374,860.009,441.533,755.925,574.574,651.913,673.079,1152.417,480.372,1293.857,691.353,1308.679,848.144
24.407,864.119,439.757,753.29,570.833,660.262,670.838,1156.896,480.961,1295.397,693.594,1308.201,848.347
24.457,868.726,438.771,744.84,567.117,674.848,669.214,1162.1,481.743,1299.284,695.077,1308.59,848.3
