timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
25.204,781.116,568.427,713.067,837.748,825.735,1084.272,1112.263,584.89,1275.293,825.228,1238.571,1082.413
25.237,785.221,564.894,702.446,831.009,812.789,1070.386,1114.415,584.666,1274.782,824.49,1238.311,1082.503
25.27,789.614,561.425,689.24,822.792,796.895,1053.259,1116.662,584.538,1274.078,824.263,1237.925,1082.357
25.304,794.023,558.269,674.891,813.696,778.959,1034.048,1118.854,584.522,1273.334,824.465,1237.459,1081.96
25.337,798.286,555.791,661.235,804.226,759.697,1013.816,1120.978,584.561,1273.086,824.686,1236.549,1081.433
25.37,802.314,553.753,649.577,794.331,739.98,992.459,1122.893,584.571,1273.584,824.663,1236.05,1080.866
25.404,806.054,551.805,640.937,783.806,721.408,972.874,1124.398,584.468,1274.292,824.684,1236.197,1080.42
25.437,809.435,549.709,635.482,773.276,705.383,955.74,1125.477,584.241,1275.003,824.632,1236.071,1080.247
25.47,812.63,547.825,631.934,763.032,691.658,940.366,1126.325,584.007,1275.587,824.719,1236.01,1080.759
25.504,815.379,546.189,629.66,753.671,680.326,927.67,1126.811,583.756,1276.12,824.81,1235.93,1081.188
25.537,817.637,545.044,627.769,745.269,669.702,917.514,1127.011,583.536,1276.536,824.733,1235.575,1081.168
25.57,819.283,544.77,626.096,738.521,659.734,909.087,1126.841,583.548,1276.598,824.635,1235.619,1080.875
25.604,820.31,545.048,624.556,733.191,649.238,902.351,1126.389,583.786,1275.988,824.416,1235.562,1080.518
25.637,820.601,545.44,623.201,729.14,639.862,896.929,1125.556,584.138,1274.696,824.108,1235.606,1080.178
25.67,820.224,546.011,622.275,726.638,632.076,892.585,1124.559,584.622,1273.09,823.723,1235.411,1080.043
25.704,819.407,546.658,621.626,725.45,626.459,889.328,1123.269,585.203,1271.23,823.13,1234.914,1079.855
25.737,818.149,546.845,621.582,725.55,624.65,887.512,1121.832,585.726,1269.601,822.652,1234.277,1079.608
25.77,816.548,546.501,621.615,726.617,629.802,886.941,1120.327,586.321,1268.588,821.942,1233.713,1079.561
