timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
20.123,853.748,527.193,787.487,722.376,894.826,760.012,1125.104,552.775,1123.941,742.956,1059.619,916.608
20.156,853.645,527.333,786.462,722.791,894.096,757.343,1126.423,553.19,1125.113,743.699,1059.877,916.453
20.189,853.288,527.295,784.949,724.305,893.128,754.277,1127.623,553.491,1125.951,744.226,1059.833,916.33
20.223,852.757,527.797,783.417,727.315,892.14,751.924,1128.504,553.683,1126.521,744.743,1059.98,916.025
20.256,851.981,528.978,782.008,731.263,891.379,751.592,1129.149,553.891,1126.929,744.939,1060.266,915.657
20.289,850.764,530.097,781.395,734.868,892.132,754.448,1129.527,553.805,1127.256,744.674,1060.408,915.201
20.323,849.298,532.344,783.101,739.275,894.221,763.274,1129.826,553.635,1127.49,744.413,1060.773,914.883
20.356,847.854,533.609,785.749,741.755,897.429,778.659,1130.073,553.374,1127.651,744.27,1061.048,914.677
20.389,846.185,535.121,788.425,743.624,899.575,799.317,1130.099,553.324,1127.665,744.185,1061.252,914.669
20.423,844.635,536.567,791.033,745.32,899.913,819.514,1130.13,553.06,1127.862,744.116,1061.554,914.748
20.456,843.226,537.61,791.353,746.886,897.693,833.886,1130.029,552.749,1128.197,744.066,1061.789,914.722
20.489,842.255,538.756,789.149,748.791,891.727,841.909,1129.886,552.577,1128.925,744.443,1062.014,914.73
20.523,841.733,539.997,784.163,750.284,881.804,845.53,1129.622,552.791,1130.268,745.665,1062.377,914.884
20.556,841.431,540.828,776.243,750.458,867.139,846.383,1129.3,553.127,1131.663,746.925,1062.863,915.067
20.589,841.308,541.003,766.971,748.946,848.1,846.744,1128.835,553.407,1132.999,748.053,1063.374,915.158
20.623,841.334,540.691,756.566,745.716,825.506,846.905,1128.394,553.7,1133.819,749.039,1063.705,915.241
20.656,841.401,540.26,745.783,741.339,800.744,846.181,1127.846,554.089,1134.039,749.781,1063.853,915.341
20.689,841.567,539.499,735.591,735.929,775.819,844.821,1127.406,554.224,1133.971,750.218,1063.675,915.388
20.723,841.811,538.843,726.684,730.307,751.908,843.187,1127.004,554.211,1133.683,750.273,1063.419,915.441
20.756,841.979,538.032,719.872,725.077,730.925,841.475,1126.578,554.193,1133.595,750.161,1063.174,915.545
20.789,842.152,537.256,715.303,720.726,714.68,839.805,1126.112,554.025,1133.384,750.05,1063.138,915.638
20.823,842.116,536.445,712.652,717.561,704.522,838.17,1125.535,553.71,1132.925,749.609,1063.105,915.697
20.856,841.928,536.009,711.354,715.768,701.51,836.521,1124.933,553.348,1132.223,748.887,1062.976,915.691
20.889,841.754,535.687,711.339,714.779,706.53,835.563,1124.31,552.981,1131.425,748.202,1062.727,915.561
20.923,841.628,535.282,712.604,714.526,718.431,835.011,1123.743,552.91,1131.046,747.806,1062.494,915.475
20.956,841.586,534.992,715.775,715.741,734.81,834.132,1123.397,553.017,1130.949,747.676,1062.483,915.451
20.989,841.556,534.826,720.578,718.241,755.218,832.489,1123.145,553.189,1131.071,747.696,1062.698,915.468
21.023,841.637,534.861,726.459,721.468,778.954,829.473,1123.111,553.339,1131.317,748.018,1062.944,915.403
21.056,841.821,534.969,733.352,725.178,803.807,825.669,1123.275,553.723,1131.952,748.698,1063.331,915.455
21.089,842.041,535.412,740.655,729.297,827.377,822.426,1123.741,554.061,1132.414,749.348,1063.39,915.428
21.123,842.059,536.321,747.937,733.943,847.844,820.981,1124.456,554.337,1132.975,749.897,1063.505,915.381
21.156,842.009,537.69,754.374,738.67,862.326,822.13,1125.427,554.509,1133.565,750.264,1063.669,915.27
21.189,841.85,539.521,760.052,743.546,871.199,825.925,1126.561,554.595,1134.215,750.577,1063.838,915.073
21.223,841.727,541.564,763.979,747.931,875.216,831.978,1127.911,554.434,1135.143,750.851,1064.241,914.848
21.256,841.553,544.0,766.012,752.011,876.31,839.834,1129.45,554.18,1136.232,751.228,1064.581,914.753
21.289,841.161,546.621,766.602,755.823,875.093,848.334,1130.808,553.939,1137.441,751.996,1064.76,914.78
21.323,840.647,549.656,766.597,759.942,872.843,857.791,1132.059,553.825,1138.863,753.13,1064.932,914.865
21.356,839.962,553.097,766.022,764.429,870.387,867.964,1133.04,553.816,1140.689,754.724,1065.198,915.005
21.389,839.075,556.615,765.182,768.959,868.138,879.071,1133.803,553.652,1142.861,756.885,1065.606,915.289
21.423,838.086,560.49,764.61,774.159,866.149,890.385,1134.118,553.28,1145.017,758.534,1066.116,915.443
21.456,837.013,564.512,764.069,779.437,865.053,902.132,1134.211,552.677,1147.463,760.158,1066.513,915.617
21.489,835.756,568.502,764.148,784.9,864.258,914.604,1134.14,551.91,1150.211,762.457,1067.1,915.766
21.523,834.56,572.368,764.568,790.108,863.68,926.743,1133.802,551.405,1152.889,764.569,1067.449,916.099
21.556,833.339,576.28,765.068,795.794,863.446,938.666,1133.178,550.992,1154.837,766.157,1067.637,916.382
21.589,832.174,580.331,765.412,801.373,863.178,949.922,1132.373,550.487,1156.471,767.392,1067.673,916.546
21.623,830.9,584.402,765.756,806.593,862.881,960.723,1131.311,550.237,1157.953,768.957,1067.981,916.576
21.656,829.625,588.36,765.852,811.812,862.083,971.118,1129.994,550.258,1158.668,770.223,1068.08,916.676
21.689,828.543,592.028,765.828,816.358,860.544,980.961,1128.658,550.03,1158.878,770.822,1067.815,916.695
21.723,827.388,595.399,766.09,820.259,858.324,990.964,1127.223,549.89,1159.318,771.385,1067.826,916.642
21.756,826.343,598.6,766.269,823.869,855.383,1001.041,1125.685,549.739,1159.116,771.737,1067.977,916.566
21.789,825.524,601.815,765.895,826.985,851.681,1010.875,1124.148,549.519,1158.583,771.714,1067.899,916.49
21.823,825.111,605.03,765.548,829.529,847.378,1020.395,1122.772,549.195,1157.926,771.192,1067.89,916.412
21.856,824.589,607.772,765.595,831.38,842.73,1029.092,1121.411,548.92,1157.391,770.686,1067.983,916.291
21.889,824.064,609.808,766.212,832.373,838.441,1036.215,1120.224,548.575,1157.077,770.007,1068.083,916.204
21.923,823.48,611.407,766.782,832.673,834.057,1041.292,1119.173,548.265,1156.943,769.151,1068.011,916.333
21.956,822.974,612.222,766.391,832.098,830.695,1042.667,1118.265,547.882,1157.454,767.715,1068.196,916.397
21.989,822.445,611.938,764.152,830.233,828.497,1039.019,1117.542,547.357,1158.132,765.806,1068.6,916.532
22.023,821.831,610.573,759.584,827.26,826.831,1030.873,1117.26,546.906,1158.513,764.433,1068.699,916.746
22.056,821.334,607.973,752.792,823.74,825.139,1018.528,1117.299,546.683,1158.571,763.233,1068.802,916.894
22.089,820.993,604.548,745.043,819.176,823.433,1003.993,1117.476,546.668,1158.145,762.105,1068.636,917.038
22.123,820.601,600.345,736.874,814.2,821.343,988.204,1117.722,546.801,1157.37,761.131,1068.258,917.071
22.156,820.489,595.838,728.526,809.413,818.205,970.852,1118.009,546.941,1156.315,759.96,1067.822,916.958
22.189,820.634,591.146,721.553,803.425,816.684,953.627,1118.235,547.059,1154.847,758.637,1067.422,916.775
22.223,820.853,586.106,715.388,797.691,814.53,935.932,1118.459,547.44,1153.252,757.409,1067.047,916.605
22.256,821.604,581.068,711.094,791.658,812.912,919.552,1118.914,548.013,1151.52,756.466,1066.851,916.436
22.289,822.413,575.968,708.173,784.542,812.818,904.025,1119.198,548.97,1149.45,756.1,1066.63,916.351
22.323,823.412,570.827,706.754,777.447,814.071,889.104,1119.577,550.297,1147.716,756.187,1066.187,916.37
22.356,824.759,565.692,707.068,770.607,817.11,875.401,1119.828,551.797,1145.914,756.27,1066.045,916.189
22.389,826.396,561.127,709.046,764.649,821.561,863.324,1120.23,553.211,1144.282,756.668,1065.997,915.862
22.423,828.055,556.748,712.524,759.654,826.462,853.261,1120.683,554.864,1143.135,757.628,1065.562,915.779
22.456,829.909,553.474,717.422,756.506,832.125,845.422,1121.548,556.356,1142.901,759.21,1065.566,915.364
22.489,831.634,551.338,723.568,755.038,838.84,839.499,1122.424,557.91,1142.672,761.013,1065.482,915.233
22.523,833.121,549.407,732.584,755.068,847.648,834.364,1123.157,559.14,1142.145,762.171,1065.14,915.205
22.556,834.108,548.409,742.562,756.306,859.822,828.671,1123.791,559.753,1141.379,762.51,1064.795,915.125
22.589,834.775,548.296,753.999,758.652,876.941,821.347,1124.668,559.942,1140.524,762.123,1064.044,914.955
22.623,835.248,548.495,766.056,760.698,897.308,812.802,1125.593,560.025,1140.298,761.218,1064.256,914.507
22.656,835.595,548.942,779.248,762.252,919.322,803.823,1126.59,560.358,1139.841,760.796,1064.168,914.556
22.689,836.017,549.525,793.53,763.005,942.517,795.396,1127.71,560.776,1140.226,760.607,1065.036,913.714
22.723,836.199,550.025,807.795,762.618,965.979,788.458,1128.634,561.648,1140.131,761.068,1064.841,914.299
22.756,836.784,550.542,822.148,761.794,988.351,782.794,1129.918,562.313,1141.093,761.724,1065.759,914.177
22.789,837.339,551.117,836.016,760.797,1009.199,779.275,1131.012,562.763,1141.882,762.112,1066.605,914.062
22.823,837.643,552.231,849.051,759.994,1029.097,777.892,1131.861,562.997,1142.324,762.416,1066.637,914.181
22.856,837.779,553.675,861.09,759.648,1046.582,779.685,1132.441,563.026,1142.879,762.556,1067.092,914.194
22.889,837.699,555.556,872.072,759.744,1062.418,783.671,1132.877,563.036,1143.443,763.008,1067.179,914.203
22.923,837.643,557.465,881.747,759.767,1076.031,789.886,1133.053,563.109,1143.688,763.125,1067.464,914.093
22.956,837.685,559.392,890.621,759.916,1087.725,797.641,1133.387,563.086,1143.825,763.388,1067.648,914.441
22.989,837.855,561.005,897.224,760.486,1096.089,805.847,1133.702,563.116,1143.854,763.635,1068.0,914.747
23.023,838.067,561.938,900.42,761.467,1099.652,811.587,1133.995,563.228,1144.112,764.457,1068.82,915.059
23.056,838.37,562.094,899.061,762.628,1098.357,811.702,1134.245,563.621,1144.777,765.04,1069.266,914.818
23.089,838.655,561.621,893.997,763.957,1092.984,807.424,1134.378,563.676,1144.788,764.613,1068.584,914.763
23.123,838.675,560.799,886.453,764.971,1084.195,801.795,1134.315,563.496,1144.697,764.13,1068.132,914.512
23.156,838.49,559.314,876.71,765.228,1071.828,797.216,1133.935,563.275,1144.705,763.826,1068.216,914.652
23.189,838.3,557.385,864.404,765.336,1055.312,794.107,1133.468,563.302,1144.669,763.649,1067.814,914.665
23.223,838.194,555.427,851.752,764.769,1037.432,792.665,1132.834,563.239,1144.607,763.403,1067.632,914.264
23.256,837.985,553.672,837.677,763.923,1017.338,792.05,1132.109,563.295,1144.688,763.687,1068.125,914.628
23.289,837.79,551.727,823.624,762.37,995.706,793.223,1131.274,563.446,1144.672,763.738,1067.711,914.621
23.323,837.543,549.785,810.951,760.327,973.627,795.437,1130.275,563.443,1144.579,763.651,1067.713,914.792
23.356,837.106,548.278,799.521,758.506,951.542,798.83,1129.099,563.288,1144.502,763.506,1068.293,914.288
23.389,836.477,546.952,790.272,756.557,930.722,803.454,1127.72,562.95,1143.501,762.966,1067.402,914.49
23.423,835.612,545.813,782.349,754.329,911.741,808.789,1126.133,562.244,1142.763,762.043,1067.313,914.322
23.456,834.539,544.803,776.344,751.927,894.979,815.332,1124.347,561.629,1141.527,760.914,1066.873,914.393
23.489,833.452,543.587,772.807,748.79,880.177,823.944,1122.536,560.715,1140.203,759.557,1066.475,914.32
23.523,832.221,542.385,771.299,745.204,866.956,835.764,1120.639,559.589,1138.646,757.565,1066.181,914.297
23.556,830.97,541.272,770.712,741.872,855.311,848.259,1118.895,557.818,1135.909,754.546,1065.25,914.013
23.589,830.01,540.457,769.11,739.645,846.06,855.668,1117.583,555.551,1132.369,750.006,1064.222,913.369
23.623,829.794,539.542,766.457,737.804,840.466,856.72,1116.868,553.22,1128.108,745.115,1062.537,912.74
23.656,829.999,538.186,764.512,735.438,838.253,852.477,1116.089,551.43,1124.284,741.322,1061.073,912.503
23.689,830.493,536.255,763.814,732.437,838.802,845.132,1115.133,550.285,1121.432,739.14,1059.872,912.525
23.723,831.369,534.216,763.7,729.48,841.235,836.008,1114.151,549.705,1119.01,737.553,1058.988,912.599
23.756,832.513,532.539,763.651,727.345,844.346,825.919,1113.178,549.603,1117.291,736.386,1058.69,912.397
23.789,834.107,530.975,763.724,724.973,848.441,816.198,1112.31,549.762,1116.255,735.826,1058.74,912.128
23.823,835.895,529.398,763.875,722.618,852.652,806.762,1111.574,550.144,1116.012,735.719,1058.765,911.839
23.856,837.945,527.854,764.393,720.492,856.659,797.814,1110.998,550.472,1116.092,735.561,1059.261,911.598
23.889,840.148,526.54,765.476,718.807,859.515,789.413,1110.565,550.549,1115.85,735.028,1059.66,911.207
23.923,842.322,525.79,765.676,717.411,861.87,781.741,1110.451,550.63,1115.456,734.565,1059.832,910.972
23.956,844.602,523.894,768.079,715.721,863.694,774.834,1110.245,550.656,1114.931,734.254,1059.81,910.924
23.989,846.854,523.093,770.889,714.944,865.997,769.08,1110.265,550.719,1114.353,733.929,1059.515,910.886
24.023,848.973,522.125,774.028,713.946,868.505,764.049,1110.422,550.833,1113.988,733.819,1059.162,910.862
24.056,850.754,521.253,777.661,713.069,871.13,759.552,1110.522,551.039,1114.269,734.214,1059.176,910.865
24.089,852.16,520.52,781.648,712.343,873.142,755.493,1110.821,551.312,1115.122,734.787,1059.511,911.031
24.123,853.427,520.011,786.503,711.799,875.858,751.583,1111.242,551.571,1116.102,735.208,1059.989,910.968
24.156,854.337,519.353,790.392,710.75,879.063,748.772,1111.551,551.875,1118.094,736.366,1060.51,910.922
24.189,855.111,518.915,793.448,709.846,882.758,746.795,1111.916,552.431,1121.663,738.551,1061.466,910.939
24.223,855.529,518.451,794.984,709.104,886.347,745.278,1112.478,553.085,1125.313,740.635,1063.312,911.184
24.256,855.734,518.335,795.72,709.182,889.154,744.177,1113.396,553.486,1127.596,741.656,1064.456,911.268
24.289,855.674,518.558,795.538,710.278,891.062,743.46,1114.414,553.912,1128.977,742.677,1064.856,911.354
24.323,855.474,518.824,794.903,711.946,892.547,743.651,1115.534,554.467,1129.669,743.694,1064.671,911.467
24.356,854.985,519.633,793.928,714.519,893.423,744.924,1116.667,554.951,1130.031,744.179,1064.558,911.313
24.389,854.12,520.63,792.884,717.388,894.21,747.795,1117.678,555.243,1130.562,744.3,1064.747,911.143
24.423,853.017,521.957,792.005,720.381,895.018,752.55,1118.65,555.374,1130.964,744.319,1064.956,910.868
24.456,851.529,523.525,791.389,723.327,895.634,758.725,1119.313,555.656,1131.438,744.379,1065.16,910.779
24.489,850.055,524.747,791.299,725.566,896.254,766.51,1120.156,555.838,1131.699,744.389,1065.327,910.951
24.523,848.146,525.956,793.101,728.028,896.243,775.653,1120.608,555.913,1131.564,744.486,1065.036,911.119
24.556,846.366,526.916,795.002,729.876,894.647,785.843,1121.219,555.998,1131.645,744.596,1065.018,911.541
24.589,844.644,528.201,797.023,731.633,893.644,796.482,1121.702,556.082,1132.072,745.108,1065.096,911.994
24.623,843.044,529.987,798.908,733.249,893.433,805.911,1122.074,556.263,1132.532,745.833,1065.355,912.752
24.656,841.593,531.918,800.671,734.515,894.389,814.928,1122.449,556.586,1132.756,746.727,1065.581,913.6
24.689,840.167,533.745,802.383,735.643,896.139,822.786,1122.765,556.807,1132.941,747.58,1065.577,914.04
24.723,838.814,535.321,803.795,736.612,898.041,829.761,1122.915,556.772,1133.205,748.2,1065.924,914.474
24.756,837.54,537.084,804.543,737.906,900.296,835.315,1122.943,556.687,1133.652,749.157,1066.48,915.103
24.789,836.59,538.624,804.432,739.279,901.842,839.191,1122.981,556.624,1134.285,750.6,1067.361,915.816
